1.026099716041611043e-01,5.392944970041710362e-02,5.288328721462634552e-02,1.233792406943620412e-01,5.812315732743979918e-02,2.788860860389389892e-02,2.996734704968592386e-02,5.281535458567889613e-02,6.240291295112926351e-02,2.289782479722110228e-02,2.743572441091088679e-02,5.383887286182050674e-02,1.096613784889065996e-01,6.407858446516641326e-02,5.628897634585860316e-02,1.017993088987215050e-01,1.191271976304991709e-01,5.728558100776247330e-02,5.460902330552611789e-02,1.017816544840267068e-01,5.805095876017862117e-02,2.671575953551986668e-02,2.884885374491635152e-02,5.517965997300797870e-02,5.768412090251170965e-02,2.692861607021548170e-02,2.595038178310371882e-02,5.601297066202911429e-02,9.793212140974430491e-02,5.786527540012499637e-02,5.716783058431382930e-02,1.188599947465195650e-01,1.165372160956500147e-01,5.416996897715178894e-02,5.733112927696383532e-02,1.047666493059486864e-01,5.069631575371934262e-02,3.372206245329589791e-02,2.673852494282285414e-02,5.763456443468218532e-02,5.575960689295984818e-02,2.374040442924752609e-02,3.280269921423880491e-02,5.427413328502524864e-02,1.098027671474830769e-01,5.716356060777609549e-02,4.969996150449491890e-02,1.151604356785398825e-01,1.127017626492273633e-01,5.448270864658248669e-02,5.537490262857557022e-02,1.102470969728809314e-01,5.632597235557326720e-02,2.797503668411804173e-02,2.843245593376931418e-02,5.605876705132153276e-02,5.623992318979728622e-02,2.936541004691943860e-02,2.717794967482473067e-02,5.379431532037463187e-02,1.075252259922827441e-01,5.697360555062408460e-02,5.558776109128457654e-02,1.117371062118439895e-01,1.075075972699646304e-01,5.664778105369944888e-02,5.595032676186464937e-02,1.127022730669420270e-01,5.687422725234711485e-02,2.645797384999298146e-02,2.835559299466039809e-02,5.710067345099478081e-02,5.542044265702911893e-02,2.957840246735778111e-02,2.607754423626490459e-02,5.550196328854227479e-02,1.129921242012110333e-01,5.611336802489096803e-02,5.618583080845821615e-02,1.065338786157796758e-01,1.094102408492676759e-01,5.176583545438900175e-02,5.549768570936857576e-02,1.161357234083024575e-01,5.316980824449053789e-02,3.428863868986693764e-02,2.485484732928143828e-02,5.647593771795545586e-02,5.623590366029293519e-02,2.665736723399244473e-02,3.321980779159609126e-02,5.046602838742402647e-02,1.139754168893397646e-01,5.608644849231438079e-02,5.299770835409099712e-02,1.087626017880272827e-01
1.027109016684895348e-01,5.403799673233503076e-02,5.270122469922629282e-02,1.237526836711270728e-01,5.803030916791566962e-02,2.777515224348154829e-02,2.975555525549449312e-02,5.280474576576333484e-02,6.232868388717104080e-02,2.280614104970361475e-02,2.710451576895898246e-02,5.374543719646947965e-02,1.101374129635380866e-01,6.374647240713485208e-02,5.642348217862334925e-02,1.021392853445676208e-01,1.190587642229583715e-01,5.737343367420423557e-02,5.453784387152527807e-02,1.022342647270632343e-01,5.802606942243986737e-02,2.630347112199337561e-02,2.873397666714676627e-02,5.530300302462912154e-02,5.741394209995678843e-02,2.687509001872389475e-02,2.583537375774161080e-02,5.586111911277545639e-02,9.870553075039607827e-02,5.781452542128762834e-02,5.687833069278409870e-02,1.190452614143741872e-01,1.169393496117925035e-01,5.402047935186227168e-02,5.714414313041521476e-02,1.050973331833014585e-01,5.070327444581973486e-02,3.359063801057724646e-02,2.656914594351299577e-02,5.750421964667491725e-02,5.585236862833352356e-02,2.358951277146393438e-02,3.251941037470462703e-02,5.402498030831551917e-02,1.097108135478789270e-01,5.716664791268144530e-02,4.975357263418476311e-02,1.158141104984809211e-01,1.130735369575197879e-01,5.442130942414503958e-02,5.514146569805648129e-02,1.105619919522536354e-01,5.634772745685813489e-02,2.789705366064436018e-02,2.829313961129565139e-02,5.583011513498429418e-02,5.603716006373383324e-02,2.915732713998937797e-02,2.697435343469532787e-02,5.381817854474420931e-02,1.077488815072870781e-01,5.689234563900366637e-02,5.557806043911529131e-02,1.122273533356738379e-01,1.078483884180345964e-01,5.656402893240852769e-02,5.569533651703852117e-02,1.130875488920796007e-01,5.694211267795816489e-02,2.624081233993329557e-02,2.836078191319377217e-02,5.682508675671660986e-02,5.509220292294743360e-02,2.951753813469683643e-02,2.595274853380023783e-02,5.542527669878877933e-02,1.133261017315335406e-01,5.604641428076318627e-02,5.597889932620075254e-02,1.070967219239061519e-01,1.095457573411591085e-01,5.176169814378049627e-02,5.543902922060385541e-02,1.164458167545865397e-01,5.323803179518571405e-02,3.393316889617053328e-02,2.467907747150856201e-02,5.651927335577840855e-02,5.584412077129431023e-02,2.666852708712168923e-02,3.304646850188142776e-02,5.042939704373188003e-02,1.145823956214104405e-01,5.600615739157049217e-02,5.282393821003546902e-02,1.090371423941810802e-01
1.024882081360456443e-01,5.426754252561524078e-02,5.253337812501418513e-02,1.236068803653548459e-01,5.797647528815728923e-02,2.779656708083839273e-02,2.986666908783860638e-02,5.290109361309974778e-02,6.203042505186603939e-02,2.270302661624576043e-02,2.726542248693701945e-02,5.414951039363716245e-02,1.103963609785771627e-01,6.377366884723464913e-02,5.648291484889617076e-02,1.017618565546420661e-01,1.186273708677216959e-01,5.763171991755872137e-02,5.449477478459038154e-02,1.021391151181688661e-01,5.831267761646646841e-02,2.641207928163502583e-02,2.870917658595048202e-02,5.510763671360734833e-02,5.748644894179173737e-02,2.688874967087044598e-02,2.581283650659621162e-02,5.596110369623839148e-02,9.846648326205975632e-02,5.760902132759512795e-02,5.713235093835970779e-02,1.192084547707896319e-01,1.168619510888563029e-01,5.398203171461387478e-02,5.706905396387276092e-02,1.049814551678114327e-01,5.073611861429019182e-02,3.358044643789410283e-02,2.668912324028382618e-02,5.753664703986344220e-02,5.536665198817852102e-02,2.372921367187677197e-02,3.269065767193125166e-02,5.436336975716938441e-02,1.099252305052275114e-01,5.725064350794681345e-02,4.970105821306809030e-02,1.155363474171157284e-01,1.128901923042001793e-01,5.456790571828070563e-02,5.503096115782019071e-02,1.104024042564782371e-01,5.632025277379287820e-02,2.822368301585283928e-02,2.816920590531878099e-02,5.582995877898636050e-02,5.589351540794276069e-02,2.904537943307487075e-02,2.722493598939512358e-02,5.398681653925075513e-02,1.077875029508434807e-01,5.670613230674245026e-02,5.572554431712942180e-02,1.121956091448909482e-01,1.075519237316990145e-01,5.672908863920100159e-02,5.552604698672114480e-02,1.130813755532856651e-01,5.692883895131085892e-02,2.631710362047440591e-02,2.830552718193167505e-02,5.699239586880036623e-02,5.520372261945295789e-02,2.944955169674270956e-02,2.590852343661332463e-02,5.558960390421064518e-02,1.132084893882646659e-01,5.604812166609919599e-02,5.641130405175349277e-02,1.067483827034388794e-01,1.092003595521940790e-01,5.201249353078438858e-02,5.553083886432352151e-02,1.161417144102345200e-01,5.310658543450429842e-02,3.378973460326684108e-02,2.491442476188746730e-02,5.673388597837238784e-02,5.579414728928516060e-02,2.670310613145446266e-02,3.309060533698938295e-02,5.056429719349537361e-02,1.147933936824137163e-01,5.603929651252530925e-02,5.261628698802400805e-02,1.089688297302450620e-01
1.025400068096697370e-01,5.391896493020088832e-02,5.295199182839632063e-02,1.237997957099080670e-01,5.806832368630121533e-02,2.787878787878787790e-02,2.944955169674270956e-02,5.213937124049483618e-02,6.213596640562932955e-02,2.289864941550334709e-02,2.732493474066507652e-02,5.399160140733174490e-02,1.104710021563954092e-01,6.283963227783452565e-02,5.662467370332539135e-02,1.029667461128135342e-01,1.195828831364573186e-01,5.670210737535977957e-02,5.460925937695779164e-02,1.023134822993181231e-01,5.747841324895357901e-02,2.623550668712603534e-02,2.871423772210973668e-02,5.510863742429882722e-02,5.783251768252267722e-02,2.675304393618856483e-02,2.565441223203827892e-02,5.611193331941127793e-02,9.832299772102018331e-02,5.784613708381379504e-02,5.737399783905499512e-02,1.193604329153690469e-01,1.166053034189392240e-01,5.385135717949998679e-02,5.710640886536252903e-02,1.056416356067243767e-01,5.039201354682598666e-02,3.318609180426107530e-02,2.667598843253599084e-02,5.728346188593245319e-02,5.582163951097048049e-02,2.369332600908872002e-02,3.262769381630976212e-02,5.421000304168009654e-02,1.103993680569111957e-01,5.680678067670572734e-02,4.994257126384078066e-02,1.157563568844116181e-01,1.127333478608266160e-01,5.430558582116655486e-02,5.551318370015254078e-02,1.106541003849785682e-01,5.629403646400813616e-02,2.763855596716786531e-02,2.804260187404663401e-02,5.556312195830609424e-02,5.614876153119779251e-02,2.907768577032033078e-02,2.702567734437422847e-02,5.410129294690201041e-02,1.080391515943923825e-01,5.651648870487397530e-02,5.577195467422096237e-02,1.125744534030652944e-01,1.080532616640411114e-01,5.621257451048935344e-02,5.571772952408624024e-02,1.132241647788406053e-01,5.648496624612409089e-02,2.598617157955427498e-02,2.840591816444289208e-02,5.666202087428667128e-02,5.525012371124660149e-02,2.945462634663664411e-02,2.615414648319569837e-02,5.549073641105729121e-02,1.134284585805666601e-01,5.588116456546708688e-02,5.607637864267198125e-02,1.075175579172927831e-01,1.091751032823353174e-01,5.157306941480909596e-02,5.584509919644073395e-02,1.166159713079402555e-01,5.298497298769691555e-02,3.354065465111000233e-02,2.473328188132746172e-02,5.627638806918781184e-02,5.601761474553956788e-02,2.654923502973623173e-02,3.271439596858401189e-02,5.106914241612566657e-02,1.150406319516956433e-01,5.587233849366686489e-02,5.305761111363326704e-02,1.089344894901711491e-01
1.023248330785938437e-01,5.374556440440118182e-02,5.269085351138283468e-02,1.236737904343084976e-01,5.786608746949829796e-02,2.800346803242789034e-02,2.994753260218628935e-02,5.264616237184815972e-02,6.204470901599049015e-02,2.289527078361443951e-02,2.741801410452363724e-02,5.409415529277165208e-02,1.102038809785571977e-01,6.381894725551712222e-02,5.639574897880746118e-02,1.022309816855710152e-01,1.189370611869125932e-01,5.701721063475109069e-02,5.443852035913960413e-02,1.020392658106785422e-01,5.780377820582149190e-02,2.673435914854060264e-02,2.891529650469035553e-02,5.501056950173625892e-02,5.742837095599243741e-02,2.712317380014927018e-02,2.588969283642523003e-02,5.601165550128040654e-02,9.827178591060838075e-02,5.758925977734774548e-02,5.720938339359215447e-02,1.195806164723338255e-01,1.165912869375569788e-01,5.408570049518224981e-02,5.700405799174100563e-02,1.047480291031301913e-01,5.068914353134664624e-02,3.354993832567618184e-02,2.668531793560843107e-02,5.754035645971504465e-02,5.554264466651173682e-02,2.357925597525876299e-02,3.272314485421620039e-02,5.460859150145694341e-02,1.096194068538944161e-01,5.724986145622910916e-02,5.004111621587800651e-02,1.157421476965980744e-01,1.123014010860092504e-01,5.435856181984759922e-02,5.530155750709481177e-02,1.104645706241201286e-01,5.622667649884918739e-02,2.799937431565775042e-02,2.834350070389488399e-02,5.589595763223167979e-02,5.612388549976536634e-02,2.912113695783334621e-02,2.710553954101584465e-02,5.410381890907466074e-02,1.077920046479408228e-01,5.698643605729480921e-02,5.570378315568367406e-02,1.121717950436861705e-01,1.073500362004701641e-01,5.678557701761756393e-02,5.557442548513099462e-02,1.127175380104936675e-01,5.678110782377075033e-02,2.633695933927438296e-02,2.847323399805143027e-02,5.687496089455384291e-02,5.508281416198146374e-02,2.952796374589951311e-02,2.605540012692510524e-02,5.578894678977806137e-02,1.132270261090304597e-01,5.581576195285894298e-02,5.635206521447660988e-02,1.072561831296870716e-01,1.092722779135922168e-01,5.152109692384012479e-02,5.542718980304174592e-02,1.162084977631584887e-01,5.308532176104901329e-02,3.388110997394448015e-02,2.497396682949502497e-02,5.652661640290856243e-02,5.585176511599844462e-02,2.661863751547465309e-02,3.316603576264898906e-02,5.081496114018582699e-02,1.142331052544546949e-01,5.644170134031722269e-02,5.288867635294275393e-02,1.090890401469477439e-01
1.029776274065423852e-01,5.410133441649857267e-02,5.308125124048576615e-02,1.225392224289057475e-01,5.746622416904763331e-02,2.806382674279594980e-02,3.073635234872997349e-02,5.243966046462249925e-02,6.286204875166744033e-02,2.282493803340887931e-02,2.741762020595525651e-02,5.387516212860433279e-02,1.094212297310396126e-01,6.371134877151521381e-02,5.574916108544235305e-02,1.027329920747384051e-01,1.196067117501788679e-01,5.687446626814688516e-02,5.468645417407159287e-02,1.015302236480716408e-01,5.784383871488910089e-02,2.682392041913818012e-02,2.905809310591548136e-02,5.496803378955385927e-02,5.734068825443718737e-02,2.746093659842592516e-02,2.625614512890345545e-02,5.593279017702587619e-02,9.792046529877443395e-02,5.752071456597502436e-02,5.699909986844230864e-02,1.191774182380501701e-01,1.168234653273383661e-01,5.404706729570780965e-02,5.735230304764894066e-02,1.045396212827638394e-01,5.082492406267022367e-02,3.347243636497927027e-02,2.669577982328991128e-02,5.768928937431333503e-02,5.568122016747759084e-02,2.407836547782814599e-02,3.276153370324891984e-02,5.443944863497456738e-02,1.093728361323202253e-01,5.711225799303869255e-02,5.020173017089361173e-02,1.149077211415065608e-01,1.123303480749699990e-01,5.443634013479826256e-02,5.559966762071830854e-02,1.103314560059089622e-01,5.616286584802880621e-02,2.810913119748869107e-02,2.864001477241252119e-02,5.576585726156402939e-02,5.654602529775643732e-02,2.937401901948111932e-02,2.714430800480103351e-02,5.394238759117348653e-02,1.076816545102022016e-01,5.677684424337549329e-02,5.561351675745545425e-02,1.115455636598652045e-01,1.077764697735613814e-01,5.619647762158668652e-02,5.580407635666966709e-02,1.129377005285875923e-01,5.708745931722179756e-02,2.621240449645684603e-02,2.871453962098654417e-02,5.667659211042633260e-02,5.558248505412829304e-02,2.998868961059945187e-02,2.590771645546245672e-02,5.549477183020566640e-02,1.122544606790850108e-01,5.630265678738775870e-02,5.656117997368603073e-02,1.065023197839484737e-01,1.090659797241150114e-01,5.170073680128525057e-02,5.556478865436818154e-02,1.163739774343064970e-01,5.302106993149040964e-02,3.395010433401658007e-02,2.513249496796114701e-02,5.658504607316307278e-02,5.642808339334847573e-02,2.688216719295329765e-02,3.324838882425719400e-02,5.043118571454952015e-02,1.142780640038409679e-01,5.612800768193821482e-02,5.303030303030303177e-02,1.081796022381031480e-01
1.025442438485916763e-01,5.370686892426022874e-02,5.274988427162340121e-02,1.232863298080689451e-01,5.765498700281308786e-02,2.796175622262578667e-02,3.008937791546487106e-02,5.262525371221023207e-02,6.237314389488302774e-02,2.282964782964783113e-02,2.742762525371221158e-02,5.408076060249973616e-02,1.097149521062564526e-01,6.383755296798775125e-02,5.643983904853470263e-02,1.026777765908200718e-01,1.190360673542149861e-01,5.695196805882588725e-02,5.448160133177247511e-02,1.018191691555796891e-01,5.772201029987136106e-02,2.670666731949631126e-02,2.891441848457467281e-02,5.498902801084290526e-02,5.733921473495857957e-02,2.700489177123068657e-02,2.615472952822672087e-02,5.621308359631982388e-02,9.818706240012818609e-02,5.767304807645228654e-02,5.715671917494202087e-02,1.196503207025634008e-01,1.165261592970773807e-01,5.412130222289483761e-02,5.690325911814191756e-02,1.047395643232945511e-01,5.068502906588564366e-02,3.349921214980726425e-02,2.676019976676073317e-02,5.738843240067301177e-02,5.556791980842332168e-02,2.369782161647274524e-02,3.293391850869305942e-02,5.450855062271323104e-02,1.095067256589899451e-01,5.701453739395180575e-02,5.011083316270664723e-02,1.160365348835138977e-01,1.123025358206364288e-01,5.447318404173399214e-02,5.538121881412438885e-02,1.101303742082515441e-01,5.601773338496668364e-02,2.811791988818709148e-02,2.845175620156591492e-02,5.574621318341857479e-02,5.625364437975438614e-02,2.909272192325325704e-02,2.713421555143082087e-02,5.422837074525618806e-02,1.077133992993888623e-01,5.664979680496392417e-02,5.574176203257352052e-02,1.125651537204944291e-01,1.072465058310335673e-01,5.632956467550966073e-02,5.572420546603756852e-02,1.129885159797026639e-01,5.677023057064008171e-02,2.634647912400961411e-02,2.853645508768806044e-02,5.668120715748242028e-02,5.539481883735422607e-02,2.968040594676400051e-02,2.583459449835306607e-02,5.579542419656369906e-02,1.128772367132555854e-01,5.597347102287901499e-02,5.661443959761417594e-02,1.072064452951126123e-01,1.093256891555646620e-01,5.144685946256326303e-02,5.550189398154536241e-02,1.160158284333144968e-01,5.280002136571426002e-02,3.392252257866366222e-02,2.501569044640989184e-02,5.659688683738466064e-02,5.603603683805234020e-02,2.676945949194111871e-02,3.322813686520460080e-02,5.066790113015726127e-02,1.141285236736565151e-01,5.618737731406264757e-02,5.296471541313724218e-02,1.093924570126280221e-01
1.033552041622643886e-01,5.379513633014001289e-02,5.302714172829860184e-02,1.229190897710221858e-01,5.791922294927684400e-02,2.778542319610054212e-02,2.975202208983317165e-02,5.299606680221253391e-02,6.262929388889382221e-02,2.279123864655379153e-02,2.715504612406886148e-02,5.367083662579574116e-02,1.091972902664452988e-01,6.408093686462874861e-02,5.631220534311157794e-02,1.026138452113538879e-01,1.197322217338997880e-01,5.696503167436884479e-02,5.463884116646911676e-02,1.017619561308881759e-01,5.784845135198724703e-02,2.699091276341665860e-02,2.858018032415731227e-02,5.503393840922307656e-02,5.750662564758213940e-02,2.683997673809492002e-02,2.625842911111998801e-02,5.564212180537243119e-02,9.801075197215673718e-02,5.765756167290387452e-02,5.676970270042306504e-02,1.197632967979366109e-01,1.171046790375565999e-01,5.395986859628873478e-02,5.756459202699103217e-02,1.044703897718192304e-01,5.064370061262540856e-02,3.358341472076711159e-02,2.634289265737370031e-02,5.787978336144899288e-02,5.593536357986327034e-02,2.374145431945307722e-02,3.244695019089052779e-02,5.412412323537246078e-02,1.094157862026103184e-01,5.716949303027612367e-02,4.988901713575424196e-02,1.157284915209091658e-01,1.131675094002903281e-01,5.408884883622851886e-02,5.526083308547050099e-02,1.105793775165476167e-01,5.634846998344128499e-02,2.834071002712433215e-02,2.831407402145974181e-02,5.544728512512263341e-02,5.603327724974362795e-02,2.925521288827527544e-02,2.734185981470218726e-02,5.361827940282075378e-02,1.075517515393391577e-01,5.677020673979730342e-02,5.532742309963197685e-02,1.125548812700047502e-01,1.079073773184526241e-01,5.612675243498566058e-02,5.557627254081985713e-02,1.134876452778591643e-01,5.698798710811602691e-02,2.627653623844658157e-02,2.846957710713936968e-02,5.671718651501833630e-02,5.562954478864235580e-02,2.945067433787035283e-02,2.598797822940805691e-02,5.518117003613633859e-02,1.125731383569062993e-01,5.660176331140292366e-02,5.621110016070461624e-02,1.068152962380914395e-01,1.092618653360383912e-01,5.139018987201285360e-02,5.543445930648104036e-02,1.170130118042946449e-01,5.317925747035608108e-02,3.421425305317925963e-02,2.466959961288661338e-02,5.638892465051030534e-02,5.610036536045494987e-02,2.672502963281940189e-02,3.336633267778581907e-02,5.005837776406504847e-02,1.145535987782843601e-01,5.612700160261390597e-02,5.277527446427857788e-02,1.087424586139387472e-01
1.036267583675578446e-01,0.000000000000000000e+00,5.284234157988044328e-02,1.768523550321161042e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.251726073283503382e-02,0.000000000000000000e+00,2.705146593733574398e-02,7.640602588887206170e-02,1.671818902618286140e-01,0.000000000000000000e+00,8.608094504182665918e-02,2.474409571577474987e-01,1.199080611322200229e-01,0.000000000000000000e+00,5.439716343648244579e-02,1.590177151587771898e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.747960997251633924e-02,0.000000000000000000e+00,2.608498109106134957e-02,8.241090081381934052e-02,1.559352686227432894e-01,0.000000000000000000e+00,8.549334734985322704e-02,2.592729524225267923e-01,1.172493051101133194e-01,0.000000000000000000e+00,5.749322927802722610e-02,1.585818901004917569e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.576045898367899822e-02,0.000000000000000000e+00,3.241928586700876941e-02,7.779648635164991555e-02,1.603146603948399918e-01,0.000000000000000000e+00,7.605926163495117798e-02,2.643254222792388308e-01,1.132230116483663312e-01,0.000000000000000000e+00,5.535089868371233235e-02,1.647475444887414042e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.602797389696875102e-02,0.000000000000000000e+00,2.705628187710194116e-02,8.289271475979420600e-02,1.640749237176774566e-01,0.000000000000000000e+00,8.356533553085815358e-02,2.530613153967794515e-01,1.080563400358138804e-01,0.000000000000000000e+00,5.555605049578162674e-02,1.697105490569904007e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.556495941985086645e-02,0.000000000000000000e+00,2.574679056010405545e-02,8.466595989202384265e-02,1.697016401329211333e-01,0.000000000000000000e+00,8.467041435405846250e-02,2.463272960524557353e-01,1.093976204157813409e-01,0.000000000000000000e+00,5.536920973037021132e-02,1.685575942234278923e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.608192683068068812e-02,0.000000000000000000e+00,3.319925342883742192e-02,7.669726895716125203e-02,1.678404226412404943e-01,0.000000000000000000e+00,7.740553157559477981e-02,2.554511721969059401e-01
1.026971588181381789e-01,5.392135468947759080e-02,5.300484441146947195e-02,1.237681665430105243e-01,5.807620128311438701e-02,2.766988172653079073e-02,3.002662244140880815e-02,5.237201588617815262e-02,6.251909396412516640e-02,2.306550866320429549e-02,2.763933138393051894e-02,5.379042464976214327e-02,1.100947060620608431e-01,6.348797625801946842e-02,5.634356042421333199e-02,1.015231527953563417e-01,1.194654539582505892e-01,5.713811870169206025e-02,5.460679355297670678e-02,1.021826132877112908e-01,5.783205094073644303e-02,2.656145664669247453e-02,2.924553417507168296e-02,5.450204906406434791e-02,5.767493420736790471e-02,2.683641093008741832e-02,2.621230835031794146e-02,5.629143408298382251e-02,9.841617604057102675e-02,5.760946890179767521e-02,5.694608713868606897e-02,1.184791100209925396e-01,1.170568415907265875e-01,5.403529904682099344e-02,5.741768792989071502e-02,1.048846059844279199e-01,5.071401138228413819e-02,3.335690094619601226e-02,2.676669809015048279e-02,5.730421423832966765e-02,5.587706434831186258e-02,2.389930519185782740e-02,3.283317621591425040e-02,5.440627073077057563e-02,1.097377884850389285e-01,5.685468384483782084e-02,4.999388987814671476e-02,1.148615620962955136e-01,1.128806295198732518e-01,5.443269453185351631e-02,5.578129159810934351e-02,1.103012739659664787e-01,5.620027321092669476e-02,2.776189624094934152e-02,2.828562325697102364e-02,5.589040139311386018e-02,5.649705185333897539e-02,2.925015384481095479e-02,2.719888969872603576e-02,5.407045001243851456e-02,1.078092062480632968e-01,5.670217826794746868e-02,5.574201207190771640e-02,1.111959742850035099e-01,1.081893805155242083e-01,5.667623927446033966e-02,5.594301825196616729e-02,1.125887066504892564e-01,5.687263776262842241e-02,2.612972774805128948e-02,2.869163691593271809e-02,5.644492549950682475e-02,5.518797517523109375e-02,2.966053612422859045e-02,2.602061747684680099e-02,5.614814556183060634e-02,1.131342580065116954e-01,5.568115360107538797e-02,5.635327287169505234e-02,1.062777685640215464e-01,1.100447354064375272e-01,5.154828150572831474e-02,5.577741407528641338e-02,1.160240043644299029e-01,5.304091653027823150e-02,3.388543371522095143e-02,2.501254773595198988e-02,5.620076377523185868e-02,5.637970540098199979e-02,2.654446262956901281e-02,3.331805782869612376e-02,5.077577741407528905e-02,1.139203491543917118e-01,5.617021276595744739e-02,5.290125477359519657e-02,1.084560829241680291e-01
