1.275554818520392431e-01,6.703992111155403222e-02,6.572940024048219698e-02,1.541839102409729712e-01,7.272825954762876521e-02,3.532192675350079303e-02,3.737808880983763127e-02,6.527749649183674230e-02,7.780652792303212328e-02,2.878626878871582209e-02,3.433338730333884703e-02,6.719808742357995246e-02,1.364240929192064022e-01,7.955765494903328794e-02,7.068339508500806612e-02,1.273690715557229958e-01,-5.264530021056349623e-02,-4.502868420497318364e-02,-2.508440011669846748e-03,-6.673972199036930231e-02,-3.305540277691176171e-02,-5.388586292674672762e-02,-2.234892187768415441e-03,-2.466692632957820201e-04,-7.103659965357649790e-05,3.907041218433777129e-03,1.163492553962909093e-03,3.972505404065498381e-03
1.275487049165532349e-01,6.727139498613685098e-02,6.571653464307229686e-02,1.540203415816306931e-01,7.214774910865112689e-02,3.487568468422205109e-02,3.753399430300983358e-02,6.556049131115183892e-02,7.760369274972708786e-02,2.848348105162334942e-02,3.419020861900004538e-02,6.764478438751793388e-02,1.372512563763216287e-01,7.948735868505259206e-02,7.048142924278624766e-02,1.276880293200536309e-01,-5.270443738473452183e-02,-4.505442084921757601e-02,-2.717210036998632307e-03,-6.695282657309770125e-02,-3.321085284427937462e-02,-5.402168258584125887e-02,-2.090885706555710433e-03,-2.982597654608542528e-04,2.346889647480738953e-04,4.001407302012780463e-03,1.258288976812408722e-03,4.051054536101926853e-03
1.276204608471547541e-01,6.703008961972109492e-02,6.571643178796107709e-02,1.540836786154609617e-01,7.194931894716288800e-02,3.503273885804287363e-02,3.754825385503016144e-02,6.542016002164924293e-02,7.758407254041441159e-02,2.862656066571526645e-02,3.441224515878601314e-02,6.771766371889763325e-02,1.372968085355658341e-01,7.926667257173257430e-02,7.065802124870942946e-02,1.277546216469940821e-01,-5.269703422166237966e-02,-4.506956807184009373e-02,-2.809308187566630140e-03,-6.691748686955516223e-02,-3.318717666138581296e-02,-5.397665749588526768e-02,-2.114886463308740180e-03,-3.134611325161950788e-04,1.294119834488262116e-04,4.018839076893051566e-03,1.252955140523084963e-03,3.966574263856921176e-03
1.288136084030447603e-01,6.696672820335797249e-02,6.589526055210423450e-02,1.532585353331942235e-01,7.212523741094034602e-02,3.461834658792970615e-02,3.707609455085707217e-02,6.586764540645335952e-02,7.800174040544531617e-02,2.827238611735995166e-02,3.395006006317867475e-02,6.673476097989065881e-02,1.359990693014009600e-01,7.982986304753285356e-02,7.003753239973463385e-02,1.274107590039806059e-01,-5.251154298318848335e-02,-4.471507418026470643e-02,-1.951535586158859199e-03,-6.647624169104623948e-02,-3.283974331739875074e-02,-5.356719543448597298e-02,-1.928475046954898327e-03,-2.672738466578377520e-04,1.797787804145193160e-04,3.938913317995294643e-03,1.269074676762990293e-03,4.011687544577581706e-03
1.294239726169368054e-01,6.709783690879481122e-02,6.578699729783241135e-02,1.554692531113859022e-01,7.231056825893032725e-02,3.480462929667446637e-02,3.643399068226324533e-02,6.565836350423330525e-02,7.677599852244240686e-02,2.856282759774604607e-02,3.414920949119326643e-02,6.671806094674027909e-02,1.392675205366403768e-01,7.874225793888600666e-02,6.983589908683308922e-02,1.280825059122603082e-01,-5.242908318017990010e-02,-4.489813432344127997e-02,-3.011653606325266023e-03,-6.735665018776505752e-02,-3.333994725711003637e-02,-5.382902263503171886e-02,-2.578725733491067391e-03,-5.119261114480156425e-04,1.031047700358283761e-04,3.973368468692593108e-03,9.634659449081424453e-04,3.795312141362686652e-03
1.274272279415052667e-01,6.714939965672500621e-02,6.572343631646850037e-02,1.545373734930749476e-01,7.223009581000117141e-02,3.498662809637240190e-02,3.760837959204087200e-02,6.570659422977255526e-02,7.751851103252728470e-02,2.872137184548157612e-02,3.427926045514279041e-02,6.749746944844116359e-02,1.376672166526386465e-01,7.967429812960800939e-02,7.040553641794067286e-02,1.272868772190390574e-01,-5.278517816680434321e-02,-4.515872109405644208e-02,-2.787130197432920349e-03,-6.717192291141844962e-02,-3.326213482885957695e-02,-5.398754755402972866e-02,-2.189334581611267205e-03,-3.002168252708951467e-04,3.377154734718879184e-05,4.006169867192839636e-03,1.206021425683884889e-03,3.976546982479815459e-03
1.271905097177672694e-01,6.751741678152135828e-02,6.574611784871722819e-02,1.541367461812511164e-01,7.275258918292024091e-02,3.505484935587608458e-02,3.738284223899009107e-02,6.553243734253767772e-02,7.734109689456522552e-02,2.866130368413544877e-02,3.432383709789342541e-02,6.815283512884474926e-02,1.373009715627889482e-01,7.948914829879119570e-02,7.102627561983811122e-02,1.270555536086012405e-01,-5.282311104307612498e-02,-4.523907764768165390e-02,-3.021150581742798689e-03,-6.705096667934093424e-02,-3.334753035710543573e-02,-5.431020357783340746e-02,-2.179618521108058100e-03,-2.486518979386929257e-04,5.934185918443882522e-05,4.046116027465641515e-03,1.220582314641742569e-03,4.229739559495845208e-03
1.272629924282997482e-01,6.715795220968934220e-02,6.588176477175192169e-02,1.542888025078064385e-01,7.287256144505516176e-02,3.519115094347800843e-02,3.727483751249973526e-02,6.535096114712307669e-02,7.787002110246497855e-02,2.869162996530997753e-02,3.436671127118215430e-02,6.732171077473440846e-02,1.365802900946570531e-01,7.964877792967865744e-02,7.072675955825771799e-02,1.272234644988061159e-01,-5.269533414540993749e-02,-4.505480924162018341e-02,-2.588263669425669346e-03,-6.682857669924013866e-02,-3.310049441397987235e-02,-5.399105368784067049e-02,-2.199728895864570648e-03,-2.141428022992376357e-04,-1.246595639633883864e-04,3.923766138067746878e-03,1.151291405858208619e-03,4.011617414923161241e-03
1.277407701136747675e-01,6.736549880222478248e-02,6.570813841328301819e-02,1.547377051566751482e-01,7.254052205749192406e-02,3.478201904683907164e-02,3.732443243259667837e-02,6.561230464929658501e-02,7.756333874642767912e-02,2.855846166795571184e-02,3.393078973143020399e-02,6.728093959870734553e-02,1.377018442880288407e-01,7.955329866920470006e-02,7.037016916721103299e-02,1.269459136006108602e-01,-5.283271819285617621e-02,-4.516604205965687319e-02,-2.680175885297747355e-03,-6.728257810684602769e-02,-3.328084622645802876e-02,-5.413899524958214887e-02,-2.159799070769922481e-03,-2.248610202816548557e-04,4.028432696814269348e-04,4.222623802185592259e-03,1.325113071031085686e-03,4.099289527192191696e-03
1.279304253092379273e-01,6.668539033510134661e-02,6.626329379847477330e-02,1.546983806736399181e-01,7.187952271636725843e-02,3.485227653118043445e-02,3.696275921431332184e-02,6.541323827332402863e-02,7.765403783549471028e-02,2.856186564506494469e-02,3.419568191865021006e-02,6.744164662989061976e-02,1.381135042553540693e-01,7.900826422383830372e-02,7.043149709766219346e-02,1.280769866066777396e-01,-5.252684369007737386e-02,-4.493628819942931119e-02,-2.744855548672452995e-03,-6.710300177923690657e-02,-3.321942251140290459e-02,-5.382445614249001947e-02,-2.383036324145279463e-03,-4.124481184832008360e-04,1.399640573768240665e-04,3.942122157986257917e-03,1.045476720431256796e-03,3.854018313871220534e-03
