3.349689779750960467e-02,1.727019377282595913e-02,1.434579183160358991e-02,3.388711035038634994e-02,1.887927250210423569e-02,7.576261700797982945e-03,1.032090280305466082e-02,1.525774925855149546e-02,2.184313413968492698e-02,6.502081077710306772e-03,7.124667398030511654e-03,1.554712036517919352e-02,4.063910283836603271e-02,2.393011363596955418e-02,2.119862576583232336e-02,3.390464799321227241e-02,1.710797057668618851e-02,8.304073878073716525e-03,8.654826734592141468e-03,2.238241665658200277e-02,1.154853780086914812e-02,3.441762404587047144e-03,5.195526687179172730e-03,7.229893254986038617e-03,9.325641572683628783e-03,4.463330099196960270e-03,5.129760526581967836e-03,1.009291344631768443e-02,1.808130975352481920e-02,9.610628268604849700e-03,9.005579591110566412e-03,1.396873251084628301e-02,1.835314321732659654e-02,9.216031305021620337e-03,9.509786822355802485e-03,2.331191172635583425e-02,7.764791361176637263e-03,4.073117546320212390e-03,4.108192831972054711e-03,6.396855220754778942e-03,1.199136328222366078e-02,3.823206136050834227e-03,3.165544530078787024e-03,7.668334325634070664e-03,1.778755423619063358e-02,9.211646894315141457e-03,8.308458288780195405e-03,1.684929034500384781e-02,3.004636657150959803e-02,1.724388730858707544e-02,1.850659759205340940e-02,4.009105150005599916e-02,1.825668618178402994e-02,1.232457849591616500e-02,9.387023322574352194e-03,2.178175238979420530e-02,1.723073407646763533e-02,7.554339647265582471e-03,1.122847581929608575e-02,1.884858162715887311e-02,2.937993614412458612e-02,1.899765159117920363e-02,1.634946752446509236e-02,3.413263734994925053e-02,1.386206045759949719e-02,2.403093983237674508e-02,9.689322889852041223e-03,-1.574789538481125017e-02
3.350182485788966158e-02,1.714006630571432779e-02,1.430789086922520589e-02,3.401204882965411930e-02,1.902097671010023403e-02,7.618768120753947361e-03,1.010935293207873564e-02,1.544508497578496106e-02,2.184450428266114866e-02,6.481574014194192192e-03,7.173403128451077970e-03,1.548832429542601474e-02,4.057145361920221072e-02,2.397187880900106954e-02,2.113105550858373344e-02,3.382611975519757980e-02,1.678550388465767373e-02,8.410047670185260074e-03,8.764610091241914133e-03,2.201746156122537032e-02,1.132437781399238917e-02,3.325103680397154243e-03,5.184394424962533200e-03,7.225290312020344122e-03,9.564537504601438450e-03,4.371495215710692779e-03,5.106563649608633973e-03,1.007908540832999460e-02,1.825996468441766149e-02,9.737494783165658377e-03,8.894328050165080379e-03,1.397062417602497504e-02,1.845021769083830462e-02,9.088904988549828881e-03,9.538593912816804507e-03,2.313303600796459691e-02,7.562557005220574974e-03,3.982341338941194908e-03,4.207185801074682721e-03,6.347532123306921445e-03,1.173082741861830938e-02,3.934778087336034125e-03,2.996484851125133693e-03,7.865232242707962881e-03,1.780595182818658223e-02,9.106200716406250353e-03,8.544089561072531688e-03,1.702764407464758475e-02,3.022428442909767116e-02,1.755516377426846047e-02,1.837238691548440453e-02,4.033796129314051043e-02,1.806971167799702183e-02,1.213295309128012249e-02,9.620748620134809970e-03,2.184882821462525576e-02,1.707088339428864190e-02,7.311768951302454952e-03,1.125087097060259618e-02,1.905124423384897334e-02,2.985242628018459563e-02,1.885666729546422657e-02,1.611529443022131913e-02,3.424554115571581264e-02,1.401796529648542504e-02,2.404080887513170700e-02,9.747130834212212880e-03,-1.570942730692446304e-02
3.344779910659047978e-02,1.716194775217563806e-02,1.432114012577304779e-02,3.408535440595105576e-02,1.897052298913728605e-02,7.611629594406935095e-03,1.007510857424917874e-02,1.534903540433398342e-02,2.180265639377986647e-02,6.510003430885931419e-03,7.164907173766527949e-03,1.550950850689413255e-02,4.056933517155696112e-02,2.389314383794177016e-02,2.118678664881930643e-02,3.389885863811088057e-02,1.684100154705534327e-02,8.301230224327563190e-03,8.773975310247995527e-03,2.190674705489996030e-02,1.135021917297034284e-02,3.413306262563109775e-03,5.213207277764749653e-03,7.203941171686563567e-03,9.528632603368681828e-03,4.402167543204011518e-03,5.148150614564690579e-03,1.005342301984916108e-02,1.825489969393663189e-02,9.680431484168819378e-03,8.878065971368089351e-03,1.394381147921270464e-02,1.845874390529681983e-02,9.047213295688243118e-03,9.515621270728670533e-03,2.317318343186111629e-02,7.598618261766923801e-03,3.985804898723631015e-03,4.237357329763860071e-03,6.388564326245821379e-03,1.173622204129069237e-02,3.938096679043588157e-03,3.157416720642877098e-03,7.867519136327168205e-03,1.785588549297626934e-02,9.068898850088262520e-03,8.531097100967773711e-03,1.708387975633556682e-02,3.026869683154757851e-02,1.749590528993593894e-02,1.837633879857674193e-02,4.038283940371679287e-02,1.790359371265631133e-02,1.216993312929108909e-02,9.606700599208753064e-03,2.181566772641987950e-02,1.712291375425560244e-02,7.360077163366706039e-03,1.122878006833023107e-02,1.910931053729740883e-02,2.984365996530719337e-02,1.885775810625718238e-02,1.622513180209478323e-02,3.419378217795115971e-02,1.393691145631335143e-02,2.403711976035214845e-02,9.766903318389287547e-03,-1.579709428457681114e-02
3.440562615421270676e-02,1.718351539323573554e-02,1.450756989651023031e-02,3.392103987035055557e-02,1.883453945772182309e-02,7.697631677279298534e-03,1.010340959981616965e-02,1.536095636101083260e-02,2.229096905765893394e-02,6.441138038592481539e-03,7.122989535354269305e-03,1.530949587068918850e-02,4.037504303152344987e-02,2.372757441247150614e-02,2.122316388348481977e-02,3.367231416712927750e-02,1.697338505775568968e-02,8.336599432106382018e-03,8.568171638553782193e-03,2.212372246411359322e-02,1.145424747075933329e-02,3.216280645102770862e-03,5.094588541842789108e-03,7.114412786967329490e-03,9.331502244991506448e-03,4.348411432178945352e-03,5.098876916036259449e-03,1.000906536755982387e-02,1.814839958676656498e-02,1.014200496755740359e-02,8.795455470807711160e-03,1.405729060619584359e-02,1.862440912224177722e-02,9.134237032091869005e-03,9.906144386916533942e-03,2.289991819313172763e-02,7.551826954701306056e-03,3.910997264444969652e-03,4.129704348311957936e-03,6.359658928916545918e-03,1.174156854172184877e-02,3.829518154769032297e-03,2.907517703172904974e-03,7.882031767598524086e-03,1.768096679967829862e-02,9.104218412737577482e-03,8.345176180493322701e-03,1.668606398679317593e-02,3.001433098009905626e-02,1.734218523839414078e-02,1.818270658031433118e-02,4.005341496701316645e-02,1.816126470934697687e-02,1.205461985784518457e-02,9.460153470795616693e-03,2.230812255443281877e-02,1.720066889000961691e-02,7.333119870834316906e-03,1.123125201269887553e-02,1.861583237385483827e-02,2.938822834785238466e-02,1.901036279965410969e-02,1.601707761261179919e-02,3.451283550904946096e-02,1.433686117250850336e-02,2.440162660147678769e-02,1.021535308448999826e-02,-1.552336544734034783e-02
3.403612249791151262e-02,1.755662250693888066e-02,1.429678476038023088e-02,3.436352978250037382e-02,1.886625164529432200e-02,7.653738406403355621e-03,9.936099332305410939e-03,1.552100330275596810e-02,2.170852647817442596e-02,6.519675493117303884e-03,7.212450327174891804e-03,1.552100330275596810e-02,4.108249666623697838e-02,2.414272846359595201e-02,2.090661588258721851e-02,3.430184435207058596e-02,1.709160926216050230e-02,8.114006618071753496e-03,8.759331121029508005e-03,2.205016886209323901e-02,1.157788078835969570e-02,3.259837746558651942e-03,5.001264897922589638e-03,7.122294698085206328e-03,9.006072842748649027e-03,4.317980130084967880e-03,4.991774831702622608e-03,9.907629133645508984e-03,1.877609601620463739e-02,9.309754961787590488e-03,8.977602644088747072e-03,1.379855628383196316e-02,1.846292383094572803e-02,8.849486750119192613e-03,9.143678802938169647e-03,2.301815561652986730e-02,7.615778141523487504e-03,3.985827812386124464e-03,4.090218540805760916e-03,6.434264897137600622e-03,1.176768211275903454e-02,3.810261587316735726e-03,2.970390726849659289e-03,7.905225161232478856e-03,1.787453972530777396e-02,8.711880789929671992e-03,8.076046353191885380e-03,1.702043376551075002e-02,3.066240395671325850e-02,1.745697681162922815e-02,1.876186091687468555e-02,4.100183110336726861e-02,1.795520528817749414e-02,1.206187416557801158e-02,9.195874167147987874e-03,2.178444700793416566e-02,1.699196356685084633e-02,7.478172181333966884e-03,1.127894370243073471e-02,1.834904303630612368e-02,3.014994038083504066e-02,1.883303641352443783e-02,1.613785760705381891e-02,3.409780792834130048e-02,1.424232115360570157e-02,2.436426497248737541e-02,9.599717056675645746e-03,-1.582769006993031344e-02
3.339732565572923334e-02,1.718198787972719313e-02,1.424284905083315900e-02,3.400692482024058466e-02,1.889757409985200545e-02,7.572092479180331584e-03,1.007580333342339776e-02,1.553607013554653311e-02,2.175833589330886456e-02,6.483522542552910828e-03,7.228104379206066674e-03,1.550559017732096485e-02,4.073428702859804851e-02,2.407481271845201068e-02,2.106600541361382598e-02,3.398515342150804780e-02,1.684235405949943698e-02,8.316674315833485695e-03,8.782582248710021910e-03,2.208055259455057873e-02,1.131241878143214585e-02,3.339732565572923768e-03,5.290449892009259011e-03,7.193270141233989654e-03,9.466204168912041236e-03,4.515388097130536640e-03,5.133695821134911554e-03,1.005403193469084876e-02,1.827491209610112091e-02,9.749232352435171362e-03,8.982879117049466511e-03,1.395546658756352011e-02,1.839683192900339048e-02,9.091736110712208066e-03,9.501038406884119991e-03,2.313428829320592420e-02,7.650469514617505747e-03,4.040771604760982037e-03,4.210588514874859245e-03,6.374665548890169273e-03,1.179138955354821008e-02,3.892726093379652967e-03,3.008807304838187740e-03,7.894309180422047489e-03,1.790915259739430873e-02,9.161404586656363841e-03,8.421177029749718490e-03,1.685977117848547549e-02,3.019693004204462156e-02,1.749114174172937755e-02,1.844908328596150948e-02,4.063849287417482803e-02,1.816170082269186886e-02,1.218327473073408003e-02,9.592478281560823036e-03,2.185848432747858686e-02,1.710796512403652686e-02,7.384858450080414999e-03,1.121662462700893231e-02,1.889757409985200545e-02,2.985729622181686541e-02,1.881048850492181290e-02,1.613696074056486865e-02,3.391983922531040252e-02,1.386776900420847239e-02,2.401805783228622843e-02,9.696124278092686441e-03,-1.586055546493077978e-02
3.331207927145600489e-02,1.712058545770130114e-02,1.420681448044156317e-02,3.402307428536818779e-02,1.931899948844816722e-02,7.620296253402335934e-03,1.001499725118017332e-02,1.541943174343288897e-02,2.171806241882669533e-02,6.490555709824085209e-03,7.188464925934201152e-03,1.560263291266179679e-02,4.050054419739020778e-02,2.401243896678870171e-02,2.112483958513309418e-02,3.392711176815305096e-02,1.689812689506620114e-02,8.566835627751680574e-03,8.889618640202611582e-03,2.208010282468381505e-02,1.135847249219214955e-02,3.415393226338883474e-03,5.216871390423122312e-03,7.201550723736267236e-03,9.356345428476251294e-03,4.475342848306123472e-03,5.147080468812109851e-03,1.001935918378086231e-02,1.837246011409882432e-02,9.622423317118234190e-03,8.920152168407429263e-03,1.391456499619545158e-02,1.835501238369606838e-02,9.151334596243903760e-03,9.365069293677627527e-03,2.312260471624830171e-02,7.633382051204402018e-03,3.978082531827664345e-03,4.183093364060011879e-03,6.438212518615826080e-03,1.176413222405615390e-02,3.925739340619406083e-03,3.066438618283825069e-03,7.868926411641564631e-03,1.788828559542242694e-02,9.247297113459045786e-03,8.771846459984028108e-03,1.695919395147583303e-02,3.009733494474878257e-02,1.753496905476668172e-02,1.853385162032428549e-02,4.033915269116474661e-02,1.812382995585959389e-02,1.217851582112153622e-02,9.583165923712040277e-03,2.177476754263563824e-02,1.715548091850680607e-02,7.341132566958290424e-03,1.122325258157081361e-02,1.937570461225711360e-02,2.974401840409303735e-02,1.877811984596282693e-02,1.627873246576847302e-02,3.375699639672620489e-02,1.376527590627128414e-02,2.380630877117119806e-02,9.708993093006155692e-03,-1.587388334887401137e-02
3.331529173128150445e-02,1.729537444699866255e-02,1.432807376260482150e-02,3.384125344786535067e-02,1.895653686854262970e-02,7.586997761721918018e-03,1.031761567365302966e-02,1.526603882384600618e-02,2.183617726683916363e-02,6.530691314249368641e-03,7.174994417064575226e-03,1.559476489671090746e-02,4.059109547735798712e-02,2.400138633344264805e-02,2.126638540720666645e-02,3.389823263382860108e-02,1.709375578897485634e-02,8.323344164939294743e-03,8.704666409462579954e-03,2.244103324091057880e-02,1.153609365040559644e-02,3.383687043356049026e-03,5.110594679472995651e-03,7.284569774686208699e-03,9.309522383533998593e-03,4.396163347779944407e-03,5.128126736692457249e-03,1.009846495840976272e-02,1.813691319353280887e-02,9.629482427789168644e-03,9.033392482327481238e-03,1.392483644655721081e-02,1.836482993738580705e-02,9.204330040217230738e-03,9.576886256130786451e-03,2.329572103035932457e-02,7.792999434050588113e-03,4.014841103256658328e-03,4.098118375049100703e-03,6.364136770664484757e-03,1.206205536698943745e-02,3.821988473842583348e-03,3.111940156454397286e-03,7.679041062124089892e-03,1.784325123510683078e-02,9.191180997302634756e-03,8.314578136329565244e-03,1.690528617386564611e-02,3.000173291680330659e-02,1.730414047560839205e-02,1.852700146666582531e-02,4.017909213270064867e-02,1.827716965128850166e-02,1.232941923958622357e-02,9.405948698241036951e-03,2.180987918100997167e-02,1.723401224673054913e-02,7.521252547148937241e-03,1.125996374919907908e-02,1.888202562535992030e-02,2.944070708578054238e-02,1.900036701159128413e-02,1.628289814257476847e-02,3.402095703436483487e-02,1.373888997729055990e-02,2.395513705646453578e-02,9.654707457067496917e-03,-1.580204323665044402e-02
3.355196804730204568e-02,1.728752692976704211e-02,1.425324678579680329e-02,3.398043988319410236e-02,1.901890291969818986e-02,7.585700359925600517e-03,1.016964786005011140e-02,1.547307986961192830e-02,2.179959769140578721e-02,6.588847517237969575e-03,7.227183109485312180e-03,1.534628718348060757e-02,4.078352331837809680e-02,2.409935468813250922e-02,2.117437858393065100e-02,3.395420691364969129e-02,1.697710345682484565e-02,8.298362699215439120e-03,8.753067504651903391e-03,2.223244168888857328e-02,1.146817985249847134e-02,3.200422284418178321e-03,5.185383646611966234e-03,7.122251231307667046e-03,9.378286612127037861e-03,4.289090520511246694e-03,5.080451768434321100e-03,1.020025299118525880e-02,1.838493948904158098e-02,9.732431700976590730e-03,8.866743706011018591e-03,1.389910169694725216e-02,1.841554462017672839e-02,9.164050694181012993e-03,9.505079298258358594e-03,2.307189671430973435e-02,7.590072521516334249e-03,3.983039209159781359e-03,4.240996743013159161e-03,6.335262144975328108e-03,1.176111467907773114e-02,3.755686806441550091e-03,2.946836912155535552e-03,7.852402216960447517e-03,1.791274603724217832e-02,9.098468270319985327e-03,8.298362699215439120e-03,1.687217157864719791e-02,3.012856552175637373e-02,1.749739068612233411e-02,1.844614975131187579e-02,4.072668521769853833e-02,1.818382005586776165e-02,1.220707516133272275e-02,9.352053642582626794e-03,2.195699550867225361e-02,1.721757234431528158e-02,7.515745774473835648e-03,1.106156882456009634e-02,1.878280619379848679e-02,2.971758233222726239e-02,1.876968970902628125e-02,1.623820814799059251e-02,3.373122667252218682e-02,1.400957634625344360e-02,2.412450574247624116e-02,9.813739373595623330e-03,-1.564709066293218376e-02
3.357591576810611128e-02,1.721061085731156320e-02,1.429294194513991596e-02,3.408946185389333250e-02,1.875124911467322339e-02,7.625932141158912880e-03,1.000733168941115962e-02,1.531094480546148738e-02,2.194159736443100639e-02,6.467044956417838074e-03,7.212368479153273733e-03,1.574723174559930147e-02,4.071102510160997529e-02,2.411394275386721797e-02,2.112810400729903462e-02,3.397130080760600579e-02,1.683794909594384451e-02,8.139478226946134098e-03,8.762096047767809273e-03,2.198249926506892771e-02,1.151615735738777298e-02,3.244884117275008244e-03,5.121826890992904786e-03,7.135109333503869208e-03,9.157481087267705516e-03,4.408315957642517692e-03,4.994576533452708793e-03,1.009368014631343430e-02,1.843766787644917152e-02,9.380169212963048939e-03,8.962060895330975149e-03,1.392936949502507002e-02,1.848311443271352661e-02,8.998418140342459223e-03,9.602857338658392361e-03,2.311411851605138859e-02,7.653200074917525068e-03,3.944761083746088810e-03,4.085645408165591332e-03,6.457955645164967055e-03,1.175247944996242466e-02,3.840234004338069929e-03,3.008562024700357860e-03,7.907700789997919658e-03,1.798774696943204743e-02,8.930248305945924850e-03,8.280362551365636620e-03,1.708336049977136548e-02,3.027195112768743188e-02,1.734695052610463195e-02,1.871034721403530554e-02,4.073829303536858487e-02,1.780141608874818634e-02,1.220240035697954702e-02,9.439249736106712294e-03,2.180525769563793764e-02,1.734695052610463195e-02,7.425967293595746137e-03,1.129346923169242956e-02,1.853310564460431895e-02,2.993110195570476695e-02,1.882396360469619501e-02,1.622896524200147586e-02,3.430306066833579970e-02,1.402144606018727174e-02,2.424464329779078831e-02,9.822111555027259952e-03,-1.568174102615300242e-02
