2.322872760707848233e-02,1.197617251888509655e-02,9.948219467324711379e-03,2.349932404124470756e-02,1.309200275864920784e-02,5.253827395946546359e-03,7.157123663228107460e-03,1.058062461683679546e-02,1.514731949456348155e-02,4.508927099646255036e-03,4.940665230563159177e-03,1.078129163543197454e-02,2.818155447513225748e-02,1.659455435594690484e-02,1.470037931678330745e-02,2.351148567873532699e-02,1.186367737209688931e-02,5.758535351807152376e-03,6.001768101619492542e-03,1.552128984739995290e-02,8.008438287571298039e-03,2.386721357533587440e-03,3.602885106595287833e-03,5.013635055506861053e-03,6.466950735635592327e-03,3.095136741362028258e-03,3.557278966005474052e-03,6.999022375850086873e-03,1.253864825282613449e-02,6.664577344858119146e-03,6.245000851431832707e-03,9.686744261276445528e-03,1.272715363393069760e-02,6.390940501319236459e-03,6.594647929287071261e-03,1.616585663440265469e-02,5.384564998970679285e-03,2.824540307195799998e-03,2.848863582177034101e-03,4.435957274702553160e-03,8.315519634209378105e-03,2.651236972954507283e-03,2.195175567056369473e-03,5.317675992772286260e-03,1.233494082485829708e-02,6.387900091946582468e-03,5.761575761179806368e-03,1.168429321911028905e-02,2.083592543079958517e-02,1.195793006264917087e-02,1.283356796197359512e-02,2.780150330355047467e-02,1.266026462773230284e-02,8.546590746531100569e-03,6.509516466852751683e-03,1.510475376334632219e-02,1.194880883453120803e-02,5.238625349083275533e-03,7.786488403367538419e-03,1.307071989304062730e-02,2.037378320615613678e-02,1.317409381171087170e-02,1.133768655062770275e-02,2.366958696611334845e-02,1.876635994757068493e-01,1.409532028547813565e-01
2.322981199871638688e-02,1.188474119294163217e-02,9.920940617417725940e-03,2.358359591919245365e-02,1.318894462859491329e-02,5.282773456600190105e-03,7.009718695534192592e-03,1.070945901644488295e-02,1.514674886648363465e-02,4.494255057573033965e-03,4.973962068388034993e-03,1.073944070462081769e-02,2.813181801548217745e-02,1.662184792473976255e-02,1.465205101158066452e-02,2.345467466003592349e-02,1.163889134989894332e-02,5.831438350219847466e-03,6.077288193262535450e-03,1.526667561918738404e-02,7.852204133278035958e-03,2.305591820729595027e-03,3.594804412294908772e-03,5.009940094199159810e-03,6.631949424517379413e-03,3.031148674587283171e-03,3.540837373578221113e-03,6.988731513811035148e-03,1.266126691669841424e-02,6.751876177221128802e-03,6.167233257790347492e-03,9.687083449645412028e-03,1.279318634467253857e-02,6.302150854582066856e-03,6.613960411611817004e-03,1.604020317412657368e-02,5.243797261971471120e-03,2.761313481003845310e-03,2.917218259518720384e-03,4.401311824227627754e-03,8.134032002131849626e-03,2.728333624010314228e-03,2.077730990592470319e-03,5.453669079203034287e-03,1.234645919085107166e-02,6.314143529852440928e-03,5.924381583565253677e-03,1.180678880368419420e-02,2.095720003498032641e-02,1.217256539943063244e-02,1.273921930595585048e-02,2.796991689933211317e-02,1.252934748872428991e-02,8.412861702168067390e-03,6.670925619146098398e-03,1.514974703530122882e-02,1.183677049186013415e-02,5.069903470551034505e-03,7.801235263378942901e-03,1.320993181031807073e-02,2.069935751666726262e-02,1.307501421352635224e-02,1.117417518317191313e-02,2.374549703534251446e-02,1.879081773776216102e-01,1.409577291416522216e-01
2.318718349794466824e-02,1.189726207227269870e-02,9.927914926116868446e-03,2.362915911700559646e-02,1.315102964471083664e-02,5.276647696951878783e-03,6.984417435908384618e-03,1.064048786297019759e-02,1.511436351713794750e-02,4.512961933404427764e-03,4.966964099922794793e-03,1.075173342695152218e-02,2.812408122922386081e-02,1.656356248575948861e-02,1.468742108239882126e-02,2.349987373183810846e-02,1.167477094431005301e-02,5.754702958385126028e-03,6.082426376600371699e-03,1.518652280188258728e-02,7.868368674030238458e-03,2.366223212251355144e-03,3.613977510960774114e-03,4.994023831702034712e-03,6.605581190999018810e-03,3.051736417325445674e-03,3.568877957995373381e-03,6.969384251586584374e-03,1.265493456209143032e-02,6.710813481251620520e-03,6.154585661345012351e-03,9.666337518917544891e-03,1.279624649471635192e-02,6.271844499055054603e-03,6.596561280405938837e-03,1.606446076627572259e-02,5.267627786358798810e-03,2.763099278346881332e-03,2.937484216479763557e-03,4.428776101202346570e-03,8.135959354958281417e-03,2.730026272838921141e-03,2.188831637254112783e-03,5.454039271949121144e-03,1.237832397057030479e-02,6.286877683376853980e-03,5.914054712196209311e-03,1.184314260871421887e-02,2.098331867636875347e-02,1.212877311082842004e-02,1.273912039429351065e-02,2.799479584405637975e-02,1.241139697607826498e-02,8.436623041394286301e-03,6.659700654557499516e-03,1.512338342773102660e-02,1.187020234049345792e-02,5.102262758818996123e-03,7.784182841828157264e-03,1.324724202437035751e-02,2.068866826366147146e-02,1.307285708623747572e-02,1.124782850957092850e-02,2.370432503861459594e-02,1.879049805783526983e-01,1.410046513858921324e-01
2.392304702992249787e-02,1.194810537815024949e-02,1.008745707369161290e-02,2.358610270555739491e-02,1.309610152753578650e-02,5.352345683498801500e-03,7.025140072603440651e-03,1.068083690155582563e-02,1.549943892079485783e-02,4.478675886693704242e-03,4.952783387349030120e-03,1.064505520339316044e-02,2.807372401679176718e-02,1.649834466116928758e-02,1.475696868391953784e-02,2.341315783110450854e-02,1.180199677731936375e-02,5.796635102351906099e-03,5.957652744083902913e-03,1.538314840176619423e-02,7.964409649373425243e-03,2.236356135166630166e-03,3.542388118103942472e-03,4.946819770988586211e-03,6.488414600163450695e-03,3.023553494745283808e-03,3.545369926284164860e-03,6.959540292638554185e-03,1.261901221870023737e-02,7.051976346225440409e-03,6.115688577635678205e-03,9.774367214768285572e-03,1.294999292670490076e-02,6.351251423873230384e-03,6.887976896313221208e-03,1.592285568238640744e-02,5.250964205371248111e-03,2.719409060362622775e-03,2.871481277553953292e-03,4.422021531269484072e-03,8.164190797448312234e-03,2.662754704938401305e-03,2.021665946190633837e-03,5.480563435248355514e-03,1.229399512705602222e-02,6.330378766611675402e-03,5.802598718712350008e-03,1.160221562924447850e-02,2.086967545337499452e-02,1.205843228081847004e-02,1.264286668414201648e-02,2.785008840327509935e-02,1.262795764324090540e-02,8.381862794604530084e-03,6.577868845570114531e-03,1.551136615351574738e-02,1.196003261087113904e-02,5.098891988179916727e-03,7.809355624001872338e-03,1.294402931034445599e-02,2.043433145906255535e-02,1.321835566292489661e-02,1.113705355312981891e-02,2.399759223442805151e-02,1.872892656014596979e-01,1.406320432337239135e-01
2.357904710283894797e-02,1.216262014227019461e-02,9.904317429367594586e-03,2.380586353251912257e-02,1.306988586099089127e-02,5.302244943103196460e-03,6.883385561598321344e-03,1.075241364469346241e-02,1.503891544618544442e-02,4.516605425805202655e-03,4.996535842229917618e-03,1.075241364469346241e-02,2.846053113291225484e-02,1.672524629293804105e-02,1.448337955320067039e-02,2.376313000228952310e-02,1.184047506823168901e-02,5.621102822508658621e-03,6.068161292602913988e-03,1.527559345976475629e-02,8.020754904632236906e-03,2.258302712902601327e-03,3.464703143230482563e-03,4.934079144202044472e-03,6.239095413521305797e-03,2.991347116071858825e-03,3.458128753964390904e-03,6.863662393800045065e-03,1.300742916296301725e-02,6.449475870036249295e-03,6.219372245723030386e-03,9.559161992897764054e-03,1.279047431718198166e-02,6.130617990630788001e-03,6.334424057879639407e-03,1.594618116490614107e-02,5.275947386038827222e-03,2.761243491758639049e-03,2.833561773685651201e-03,4.457435922410374687e-03,8.152242689954077026e-03,2.639617290335937068e-03,2.057783840286795101e-03,5.476466258654633448e-03,1.238286218268427712e-02,6.035289346272454392e-03,5.594805265444289383e-03,1.179116714873599918e-02,2.124185171874324457e-02,1.209358905497623024e-02,1.299756757906387998e-02,2.840464882415047812e-02,1.243874449144606077e-02,8.356048757202930166e-03,6.370583198843145917e-03,1.509151056031418116e-02,1.177144398093772117e-02,5.180618741680493612e-03,7.813661642750338587e-03,1.271158164598887655e-02,2.088683469837427503e-02,1.304687549855956981e-02,1.117974894698944149e-02,2.362178063306854744e-02,1.881415958507733355e-01,1.415238129945874945e-01
2.313911291108023197e-02,1.190442497354922934e-02,9.868062364034346431e-03,2.356146960046109212e-02,1.309305737080680536e-02,5.246273448809455828e-03,6.980952708766577884e-03,1.076406191222089442e-02,1.507511697740129310e-02,4.492065074915053274e-03,5.007943602658823830e-03,1.074294407775185090e-02,2.822247735112849709e-02,1.668007239704857522e-02,1.459544045160445294e-02,2.354638543298320785e-02,1.166911196089417610e-02,5.762151976553225516e-03,6.084953160580029025e-03,1.529836265607403475e-02,7.837733421510617582e-03,2.313911291108023197e-03,3.665452697126789922e-03,4.983808934694203274e-03,6.558596019385713391e-03,3.128456334913976272e-03,3.556846691285996120e-03,6.965868541288690145e-03,1.266165018093920805e-02,6.754690196598258332e-03,6.223727501376598303e-03,9.668951353326224463e-03,1.274612151881538043e-02,6.299148338766038732e-03,6.582730687350333947e-03,1.602843636200381588e-02,5.300576451729851861e-03,2.799621483896017407e-03,2.917277990223544025e-03,4.416644237525613713e-03,8.169585106024154775e-03,2.697049145046378962e-03,2.084631945444124883e-03,5.469519127482198352e-03,1.240823616731069091e-02,6.347417674695281578e-03,5.834555980447088050e-03,1.168117929487648594e-02,2.092174029183069273e-02,1.211862015173523904e-02,1.278232352076231169e-02,2.815610701422578688e-02,1.258321251005418973e-02,8.441100120626139278e-03,6.646084190757463664e-03,1.514450414779957600e-02,1.185313880412441033e-02,5.116549608499618498e-03,7.771363084607910837e-03,1.309305737080680536e-02,2.068642727917563776e-02,1.303272070089525440e-02,1.118038493461060399e-02,2.350113293054954464e-02,1.880221371410028264e-01,1.411125311134227844e-01
2.307277929203080738e-02,1.185814570135143575e-02,9.839995044408057778e-03,2.356523222179393584e-02,1.338082224491350496e-02,5.278007780958205580e-03,6.936637587338317576e-03,1.067988409026173792e-02,1.504247323491179726e-02,4.495521223849920089e-03,4.978910602758513694e-03,1.080677380222524499e-02,2.805168989478931674e-02,1.663161581807379510e-02,1.463159226283949031e-02,2.349876618219400373e-02,1.170406533682432151e-02,5.933604626102985738e-03,6.157172213848209792e-03,1.529323147522062762e-02,7.867162141737360156e-03,2.365586773033929655e-03,3.613335607341736869e-03,4.987974153613050285e-03,6.480438860993332009e-03,3.099734392251356219e-03,3.564996669450877075e-03,6.939658770956497018e-03,1.272522539976872653e-02,6.664731061702233728e-03,6.178320499175461548e-03,9.637575741990084613e-03,1.271314066529600877e-02,6.338443230938932936e-03,6.486481228229690026e-03,1.601529435996534162e-02,5.287071331812742171e-03,2.755319459778983113e-03,2.897315089833382620e-03,4.459267020431775461e-03,8.148132218227979728e-03,2.719065256360838484e-03,2.123892083579632852e-03,5.450215247194392133e-03,1.238987401815088915e-02,6.404909270538864177e-03,6.075600256157384811e-03,1.174636190747882156e-02,2.084616696543309736e-02,1.214515814507841421e-02,1.283700919364133899e-02,2.793990610091670948e-02,1.255301793353253911e-02,8.435144661954958184e-03,6.637540409138625690e-03,1.508174862194811873e-02,1.188231517029686608e-02,5.084652029394769006e-03,7.773505449573819143e-03,1.342009763194982816e-02,2.060145109236062241e-02,1.300619547625934437e-02,1.127505726304294485e-02,2.338094002108503586e-02,1.881069859588685445e-01,1.410210645228399118e-01
2.309296548814013597e-02,1.198853332669398523e-02,9.931706904450745416e-03,2.345754328824233709e-02,1.313999154535009858e-02,5.259034766474224472e-03,7.151801178671475349e-03,1.058187064796633353e-02,1.513605500090964111e-02,4.526841017935641018e-03,4.973448823060835737e-03,1.080973177303020706e-02,2.813629172288723002e-02,1.663690027799702778e-02,1.474109571746558961e-02,2.349703921658674241e-02,1.184877850332147556e-02,5.769443686617302912e-03,6.033762591691397073e-03,1.555531947102716840e-02,7.996406415574903656e-03,2.345450513990815413e-03,3.542480957659703035e-03,5.049402531415459958e-03,6.453027061808926969e-03,3.047262779187548919e-03,3.554633550996443101e-03,6.999893761962226041e-03,1.257185780685750494e-02,6.674811890204431115e-03,6.261623716755272337e-03,9.652197257705726063e-03,1.272984152023512450e-02,6.380111501788487439e-03,6.638354110194212218e-03,1.614775839619324305e-02,5.401827738180918839e-03,2.782943874113454324e-03,2.840668692462969096e-03,4.411391381236611474e-03,8.360984215677103037e-03,2.649265347409314898e-03,2.157085317271345906e-03,5.322835881492109927e-03,1.236830186846711067e-02,6.370997056785932498e-03,5.763367389948932662e-03,1.171813812495152082e-02,2.079612534749628386e-02,1.199460962336235635e-02,1.284225300859996935e-02,2.785070577947383955e-02,1.266907855355142373e-02,8.546311264062387419e-03,6.519866325160997116e-03,1.511782611090452949e-02,1.194599925001539609e-02,5.213462541461449766e-03,7.805003070521249024e-03,1.308834302366895450e-02,2.040724236072060521e-02,1.317037302869194897e-02,1.128672106149725303e-02,2.358210736994392417e-02,1.877378867347217761e-01,1.409650099370987897e-01
2.325934101748109231e-02,1.198428907781082069e-02,9.880825086915345778e-03,2.355637195567671094e-02,1.318453654235636659e-02,5.258659977238689873e-03,7.049938390234691300e-03,1.072645398239061715e-02,1.511220671268709119e-02,4.567608406742768717e-03,5.010123886095419268e-03,1.063855707210824113e-02,2.827249583151728377e-02,1.670647480953294309e-02,1.467878401715675546e-02,2.353818638803208130e-02,1.176909319401604065e-02,5.752701231584456294e-03,6.067917737424701093e-03,1.541226857882347680e-02,7.950123988643850725e-03,2.218639252644795824e-03,3.594680537755092029e-03,4.937381615516901572e-03,6.501340432955035956e-03,2.973340309896918554e-03,3.521938267176574766e-03,7.071154885820093126e-03,1.274505199094448649e-02,6.746845596157534375e-03,6.146721863884761425e-03,9.635319923712849094e-03,1.276626848652988831e-02,6.352824963857229244e-03,6.589237343237411976e-03,1.599420674345162011e-02,5.261690905179460323e-03,2.761175354042908099e-03,2.940000102548431457e-03,4.391814586178017545e-03,8.153196160675547227e-03,2.603567101122785700e-03,2.042845432080043783e-03,5.443546581625754999e-03,1.241771177334115642e-02,6.307361044745655142e-03,5.752701231584456294e-03,1.169635092343752208e-02,2.088612443985694844e-02,1.212977361896785782e-02,1.278748498211529014e-02,2.823309376828725750e-02,1.260562930566899546e-02,8.462350810634247655e-03,6.483154865310407182e-03,1.522132011855486730e-02,1.193579423075847613e-02,5.210165130186343585e-03,7.668247690152093891e-03,1.302086643355470155e-02,2.060121721342441856e-02,1.301177364973238673e-02,1.125686637202564372e-02,2.338360906305272935e-02,1.881504562370288902e-01,1.410082007761161160e-01
2.327886347325065428e-02,1.193246561629672867e-02,9.909586575984475135e-03,2.363491539156106769e-02,1.300062137122796370e-02,5.287213441813020873e-03,6.938286054155108455e-03,1.061538860874139921e-02,1.521255452745724941e-02,4.483733449165631067e-03,5.000481366005520359e-03,1.091787519420865139e-02,2.822577950641301514e-02,1.671868565092961278e-02,1.464854308163810077e-02,2.355299194133035276e-02,1.167409165787678185e-02,5.643265360123433418e-03,6.074938924800658141e-03,1.524091264484480311e-02,7.984385495562689936e-03,2.249743979412691802e-03,3.551066477308268288e-03,4.946916033162361732e-03,6.349067392880355758e-03,3.056374873992032115e-03,3.462841223213653213e-03,6.998153190862168097e-03,1.278320913792337608e-02,6.503461587545933224e-03,6.213578609806482203e-03,9.657514421428432805e-03,1.281471815724288116e-02,6.238785825262086263e-03,6.657855782211508956e-03,1.602548722590049074e-02,5.306118853404723917e-03,2.734982876933076453e-03,2.832660836823543051e-03,4.477431645301729185e-03,8.148232396024118057e-03,2.662512132498213915e-03,2.085897078951263247e-03,5.482569361593954936e-03,1.247126984666027324e-02,6.191522296282827784e-03,5.740943320013900016e-03,1.184424036220211272e-02,2.098815776872260327e-02,1.202699267425524562e-02,1.297226325384041000e-02,2.824468491800471645e-02,1.234208286745029810e-02,8.460171687287222630e-03,6.544423312661289821e-03,1.511802746949873245e-02,1.202699267425524562e-02,5.148573756807196811e-03,7.829991300897112469e-03,1.284937807849433761e-02,2.075184012382631435e-02,1.305103580213917182e-02,1.125187079899541039e-02,2.378300778236274240e-02,1.879126928347501779e-01,1.412350786375223544e-01
