3.459831536998460300e-02,1.783805814690698349e-02,1.481749841499864148e-02,3.500135857259305955e-02,1.950004528575310231e-02,7.825378136038401919e-03,1.066026628022823976e-02,1.575944207952178350e-02,2.256136219545331126e-02,6.715877185037587120e-03,7.358934879087039409e-03,1.605832804999546976e-02,4.197536455031247032e-02,2.471696404311203576e-02,2.189566162485282255e-02,3.501947287383389007e-02,1.767050086042930984e-02,8.577121637532832132e-03,8.939407662349425215e-03,2.311837695860882030e-02,1.192826736708631381e-02,3.554931618512815941e-03,5.366361742595779187e-03,7.467620686532017334e-03,9.632279684811157969e-03,4.610089665791142211e-03,5.298433112942668201e-03,1.042478036409745512e-02,1.867584457929535521e-02,9.926637079974640065e-03,9.301693687166018298e-03,1.442804093832080435e-02,1.895661624852821442e-02,9.519065302055972413e-03,9.822479847839869771e-03,2.407843492437279284e-02,8.020106874377321352e-03,4.207046463182683056e-03,4.243275065664342365e-03,6.607191377592609195e-03,1.238565347341726366e-02,3.948917670500860268e-03,3.269631373969749105e-03,7.920478217552758687e-03,1.837243003351145612e-02,9.514536726745766518e-03,8.581650212843039763e-03,1.740331491712707179e-02,3.103432660085137310e-02,1.781088669504573771e-02,1.911511638438547281e-02,4.140929263653654602e-02,1.885698759170365002e-02,1.272982519699302623e-02,9.695679739154061325e-03,2.249796214111040790e-02,1.779730096911511655e-02,7.802735259487365502e-03,1.159768136944117414e-02,1.946834525858165063e-02,3.034598315369984450e-02,1.962231681912870312e-02,1.688705733176342622e-02,3.525495878996467991e-02
3.461277295307529922e-02,1.770844501626103393e-02,1.478235231049640844e-02,3.513991637182373867e-02,1.965172795825738741e-02,7.871412744362244959e-03,1.044458739859190251e-02,1.595725670991029674e-02,2.256888602980593878e-02,6.696508344948357526e-03,7.411279082234373608e-03,1.600192988099067085e-02,4.191683642471677462e-02,2.476680604696043786e-02,2.183177870697973477e-02,3.494782173617812238e-02,1.734212501340194959e-02,8.688931775133126520e-03,9.055251777992209122e-03,2.274757871412744215e-02,1.169990350595046663e-02,3.435366856080911916e-03,5.356313212537078781e-03,7.464886887530824446e-03,9.881705442979164811e-03,4.516457596226010167e-03,5.275901504592402091e-03,1.041331617883563786e-02,1.886548014724277050e-02,1.006039812730066818e-02,9.189271291233336650e-03,1.443390157606947583e-02,1.906204209999642560e-02,9.390300561095028808e-03,9.854901540330938958e-03,2.390014652800114339e-02,7.813337621957756191e-03,4.114399056502626717e-03,4.346699546120581792e-03,6.558021514599192067e-03,1.211983131410600094e-02,4.065258568314212943e-03,3.095850755870054732e-03,8.126049819520388823e-03,1.839641185089882502e-02,9.408169829527178799e-03,8.827418605482291111e-03,1.759229477145205639e-02,3.122654658518280238e-02,1.813730745863264410e-02,1.898163039205174804e-02,4.167560130088274195e-02,1.866891819448911888e-02,1.253529180515349645e-02,9.939780565383653579e-03,2.257335334691397757e-02,1.763696794253243397e-02,7.554233229691576131e-03,1.162395911511382787e-02,1.968299917801365206e-02,3.084235731389156979e-02,1.948196990815196164e-02,1.664969086165612316e-02,3.538115149565776441e-02
3.455150692419008823e-02,1.772825634064058298e-02,1.479370796987495608e-02,3.521010022266726075e-02,1.959651079958602687e-02,7.862797543043776108e-03,1.040756620654740248e-02,1.585552165517488399e-02,2.252209871731114879e-02,6.724820006899548917e-03,7.401334211457731398e-03,1.602129003642424263e-02,4.190803887044528692e-02,2.468156790007302800e-02,2.188590655143524133e-02,3.501745048229638196e-02,1.739671957814186917e-02,8.575153559763981984e-03,9.063498250471544240e-03,2.262962415379721551e-02,1.172475280350174578e-02,3.525938271439003815e-03,5.385232277343942296e-03,7.441656250140007284e-03,9.843057664995541814e-03,4.547429918056657139e-03,5.318028879540149731e-03,1.038516507394613916e-02,1.885727342374430432e-02,9.999865593204392000e-03,9.171023686957612692e-03,1.440392826261295729e-02,1.906784407019618960e-02,9.345752521247474576e-03,9.829616985434783474e-03,2.393785029771105383e-02,7.849356863483017768e-03,4.117328172112381598e-03,4.377181310287047745e-03,6.599373664332468768e-03,1.212349296380424955e-02,4.068045680389600731e-03,3.261604906744085177e-03,8.127130907738694746e-03,1.844509258388104048e-02,9.368153653848737897e-03,8.812605565337383942e-03,1.764761226327603294e-02,3.126750088484473583e-02,1.807323378270005165e-02,1.898271976631138447e-02,4.171538913007441507e-02,1.849437507560382221e-02,1.257151561582953679e-02,9.923701742360093586e-03,2.253553939687190713e-02,1.768793430195830796e-02,7.602944404869109961e-03,1.159930646093466564e-02,1.973987804823411699e-02,3.082843868585995878e-02,1.948002491005945344e-02,1.676052741226596518e-02,3.532210588567358256e-02
3.559560412257700701e-02,1.777783693371133913e-02,1.500933924301109564e-02,3.509425758563930464e-02,1.948596451531325185e-02,7.963867555780348301e-03,1.045285346040027846e-02,1.589224155142351241e-02,2.306194069913439920e-02,6.663915915756034661e-03,7.369350423482539172e-03,1.583900121121773960e-02,4.177148358644678511e-02,2.454823352987892116e-02,2.195720363986459339e-02,3.483692927464473316e-02,1.756043887787109639e-02,8.624935113335374312e-03,8.864516644261357173e-03,2.288890959346563669e-02,1.185041239080184342e-02,3.327521262860869741e-03,5.270793680371617732e-03,7.360477033448243993e-03,9.654248357313670661e-03,4.498808747387895469e-03,5.275230375388765755e-03,1.035524617002302715e-02,1.877609331256959932e-02,1.049278371555460894e-02,9.099661480170192010e-03,1.454348626621057398e-02,1.926856645947300911e-02,9.450160386524870254e-03,1.024876548961147806e-02,2.369195139156939078e-02,7.813019925197322441e-03,4.046265855638817889e-03,4.272537301513356679e-03,6.579618710430226551e-03,1.214767095695074885e-02,3.961968650313008912e-03,3.008079221626226360e-03,8.154645441517704638e-03,1.829249355570048904e-02,9.419103521404835824e-03,8.633808503369670359e-03,1.726318031172219269e-02,3.105242842501763564e-02,1.794199464934580907e-02,1.881158687270678351e-02,4.143873146016069375e-02,1.878940339762104339e-02,1.247154969320253895e-02,9.787349207828104428e-03,2.307968747920299130e-02,1.779558371377993123e-02,7.586748479322782783e-03,1.161970424991015660e-02,1.925969306943871306e-02,3.040467095251405197e-02,1.966786901101631388e-02,1.657105588904713225e-02,3.570652149800570413e-02
3.517504155980443609e-02,1.814410341158182241e-02,1.477518475110703618e-02,3.551340456937177037e-02,1.949755544985116995e-02,7.909848325103102998e-03,1.026858176860873974e-02,1.604036817818490362e-02,2.243493867783427978e-02,6.737837320949574202e-03,7.453793833947126857e-03,1.604036817818490362e-02,4.245720198310146132e-02,2.495059409679143553e-02,2.160619449498094730e-02,3.544965501684459175e-02,1.766352986176154827e-02,8.385518063190518581e-03,9.052436458859471763e-03,2.278801312260019668e-02,1.196530062817828359e-02,3.368918660474787101e-03,5.168617566434389327e-03,7.360621411022788205e-03,9.307434668968189717e-03,4.462468676902556393e-03,5.158809942968669605e-03,1.023915889821157971e-02,1.940438302692682956e-02,9.621278619871225998e-03,9.278011798571029686e-03,1.426028451915673997e-02,1.908073145255807443e-02,9.145608881783810415e-03,9.449645209221127842e-03,2.378839071610362732e-02,7.870617831240222378e-03,4.119201855602360081e-03,4.227085713725278748e-03,6.649568709758094977e-03,1.216145309749268148e-02,3.937760821486541336e-03,3.069786144770329968e-03,8.169750346944679512e-03,1.847265879768343957e-02,9.003398341530872290e-03,8.346287569327637962e-03,1.758997268576864906e-02,3.168843141774101146e-02,1.804112336519176490e-02,1.938967159172825042e-02,4.237383718364284846e-02,1.855602359714205937e-02,1.246548942492999891e-02,9.503587138282587610e-03,2.251339966556004102e-02,1.756054981537148729e-02,7.728407290987284253e-03,1.165636048900810587e-02,1.896303997096943431e-02,3.115881975059213438e-02,1.946322876772114963e-02,1.667786370345669678e-02,3.523879111233161471e-02
3.449144234487844934e-02,1.774488024679144252e-02,1.470945344329822706e-02,3.512101234856592619e-02,1.951667011431192436e-02,7.820158831518073811e-03,1.040589277523451539e-02,1.604504123683524186e-02,2.247115220304532132e-02,6.695926682076141709e-03,7.464901472294422670e-03,1.601356273665086732e-02,4.206876703211706592e-02,2.486351821705774789e-02,2.175614055600025298e-02,3.509852770557709417e-02,1.739411981616555830e-02,8.589133621736353905e-03,9.070304981697500588e-03,2.280392491928013091e-02,1.168302049700054891e-02,3.449144234487844848e-03,5.463768246287785228e-03,7.428926043512281210e-03,9.776322771547033344e-03,4.663314955885130599e-03,5.301878816768147359e-03,1.038340813224567644e-02,1.887360932483114068e-02,1.006862313040193628e-02,9.277163697194815498e-03,1.441265615584555806e-02,1.899952332556863535e-02,9.389586912139008534e-03,9.812298200329175671e-03,2.389218163993992242e-02,7.901103546277892312e-03,4.173149738728448334e-03,4.348529954041389575e-03,6.583503467131948672e-03,1.217768264275499897e-02,4.020254166404346047e-03,3.107377661057497513e-03,8.152931547752885130e-03,1.849586732261865318e-02,9.461537769703293188e-03,8.697059908082779150e-03,1.741210753055662946e-02,3.118619982551917164e-02,1.806416217723294873e-02,1.905348646874184884e-02,4.196983460296617452e-02,1.875668918128917811e-02,1.258240621655409321e-02,9.906733700882297544e-03,2.257458156079397704e-02,1.766843246062939007e-02,7.626790901814061406e-03,1.158408806784965925e-02,1.951667011431192436e-02,3.083543939489328742e-02,1.942673154235657201e-02,1.666561738332718659e-02,3.503107377661057731e-02
3.439222538458767270e-02,1.767572143963684964e-02,1.466747126850884500e-02,3.512627445329106340e-02,1.994541917354180835e-02,7.867384803833267146e-03,1.033973412112259953e-02,1.591940771697229404e-02,2.242227185935079595e-02,6.701012357243217761e-03,7.421551320387649760e-03,1.610854919479770900e-02,4.181377670497531812e-02,2.479104370068811389e-02,2.180981374067802667e-02,3.502720034585870418e-02,1.744604964513456202e-02,8.844615772597902437e-03,9.177865043052202756e-03,2.279605144648196718e-02,1.172677162517563217e-02,3.526137550888064267e-03,5.386028749504629537e-03,7.435061425946608467e-03,9.659725474655041916e-03,4.620456101163670538e-03,5.313974853190185990e-03,1.034423748964225301e-02,1.896818820477717479e-02,9.934430954353857396e-03,9.209388622689771917e-03,1.436574557769211384e-02,1.895017473069856087e-02,9.448067154231364756e-03,9.668732211694347142e-03,2.387235652267896344e-02,7.880894909392225853e-03,4.107072089923262219e-03,4.318730410346939379e-03,6.646971935007385535e-03,1.214558489750333301e-02,4.053031667687429992e-03,3.165868069315848268e-03,8.124076809453470438e-03,1.846831429909572345e-02,9.547141261663723982e-03,9.056274093021579596e-03,1.750909680440969687e-02,3.107324278560363168e-02,1.810354144900385570e-02,1.913481284000432409e-02,4.164715206974817230e-02,1.871149619915696977e-02,1.257340490687033907e-02,9.893900637676983009e-03,2.248081565010627905e-02,1.771174838779407054e-02,7.579169218575494693e-03,1.158716720106639682e-02,2.000396296429729492e-02,3.070846993551176393e-02,1.938700147710487390e-02,1.680657131534387880e-02,3.485156897359224792e-02
3.440051412950994453e-02,1.785875920997845659e-02,1.479480077481489485e-02,3.494360868227158051e-02,1.957403283911729117e-02,7.834138923586596998e-03,1.065370481000742220e-02,1.576331939390647821e-02,2.254747551548724749e-02,6.743424030123644497e-03,7.408714857256648752e-03,1.610275348938250070e-02,4.191332210937924463e-02,2.478321475768931539e-02,2.195912308332880619e-02,3.500244392548742395e-02,1.765057296475316256e-02,8.594471297452886335e-03,8.988214848205071730e-03,2.317203425116312610e-02,1.191187385723854568e-02,3.493908289433190519e-03,5.277068737667227859e-03,7.521859555748655959e-03,9.612773583880953807e-03,4.539365303499339442e-03,5.295171889425949116e-03,1.042741541302340778e-02,1.872771049439707347e-02,9.943156103477615235e-03,9.327648943681094221e-03,1.437842828436430853e-02,1.896305146726045068e-02,9.504154673328626263e-03,9.888846648201452330e-03,2.405456289940078457e-02,8.046850956751569819e-03,4.145621752747153180e-03,4.231611723601078935e-03,6.571444088415792986e-03,1.245496841000018166e-02,3.946487083401220217e-03,3.213309437173011898e-03,7.929180470319882948e-03,1.842448270243849523e-02,9.490577309509586404e-03,8.585419721573525273e-03,1.745596408334691013e-02,3.097901844711164338e-02,1.786781078585781765e-02,1.913050562102861993e-02,4.148789804304929552e-02,1.887253570846684353e-02,1.273104147432067845e-02,9.712340918553920288e-03,2.252032078784916430e-02,1.779539817882293262e-02,7.766252104491391632e-03,1.162674921703868609e-02,1.949709444414272561e-02,3.039971759083256314e-02,1.961929071851409301e-02,1.681330219591230940e-02,3.512916598779847882e-02
3.467189561382899576e-02,1.786456544918945191e-02,1.472900439159272046e-02,3.511466936547810724e-02,1.965373285381237164e-02,7.838902643991832106e-03,1.050909945240633900e-02,1.598955415394068616e-02,2.252724414002494138e-02,6.808775956481665122e-03,7.468418484448701745e-03,1.585852926824860357e-02,4.214483219778432377e-02,2.490376448050891922e-02,2.188115591057777573e-02,3.508756076843836530e-02,1.754378038421918265e-02,8.575352863571467435e-03,9.045235212260315655e-03,2.297453599118066958e-02,1.185097500587352880e-02,3.307248838848426964e-03,5.358466014855511016e-03,7.359984096289736571e-03,9.691323441707479572e-03,4.432255615997686415e-03,5.250031626696546709e-03,1.054072614895270460e-02,1.899860842535195868e-02,1.005728950174398714e-02,9.162705799432527276e-03,1.436303833155621462e-02,1.903023512189832428e-02,9.469936565882927301e-03,9.822348327399562165e-03,2.384201109645238750e-02,7.843420743498454029e-03,4.115988650534039076e-03,4.382556521424827919e-03,6.546726185097500803e-03,1.215368767281730690e-02,3.881047476189615399e-03,3.045199067464261777e-03,8.114506713895866530e-03,1.851065367863661756e-02,9.402165073283574176e-03,8.575352863571467435e-03,1.743534599606021834e-02,3.113422370014277268e-02,1.808143422550738399e-02,1.906186181844468988e-02,4.208609690419821969e-02,1.879077584804727738e-02,1.261453382249290607e-02,9.664214844667739363e-03,2.268989572226338611e-02,1.779227585708347686e-02,7.766613051885854456e-03,1.143079175175754081e-02,1.940975548045470109e-02,3.070952234652015930e-02,1.939620118193483012e-02,1.678022156759980538e-02,3.485713769360056224e-02
3.470043399026809944e-02,1.778702538185507331e-02,1.477163845416799674e-02,3.523117966445601240e-02,1.937926240441880874e-02,7.881338418471828255e-03,1.034249535010427039e-02,1.582373607379713304e-02,2.267646119450654821e-02,6.683638003269017427e-03,7.453923760497491689e-03,1.627463505363819021e-02,4.207451105641873274e-02,2.492156236496514965e-02,2.183572247167790692e-02,3.510906119074905934e-02,1.740188250324083488e-02,8.412084092659741219e-03,9.055554511807917609e-03,2.271873297386664547e-02,1.190185432205459644e-02,3.353561162567869885e-03,5.293366148759088251e-03,7.374077066150637634e-03,9.464181712288875781e-03,4.555958442144024227e-03,5.161853946305446431e-03,1.043173577319781234e-02,1.905517876265805030e-02,9.694328066582750050e-03,9.262216544235068669e-03,1.439588930430044968e-02,1.910214740639149325e-02,9.299791459221823722e-03,9.924474420876622585e-03,2.388825220282939088e-02,7.909519604711893678e-03,4.076878276062900763e-03,4.222481071636575295e-03,6.674244274522328664e-03,1.214609126946850255e-02,3.968850395475980418e-03,3.109324215153963337e-03,8.172544009619179053e-03,1.859018918969695955e-02,9.229338493621657563e-03,8.557686888233415751e-03,1.765551317940143236e-02,3.128581359084674912e-02,1.792793131305540563e-02,1.933699062505871147e-02,4.210269224265879989e-02,1.839761775038983860e-02,1.261108084242959330e-02,9.755387303436226579e-03,2.253555526330621589e-02,1.792793131305540563e-02,7.674676386044676328e-03,1.167170796776072217e-02,1.915381291449828188e-02,3.093354876284592353e-02,1.945441223439231884e-02,1.677250267721269381e-02,3.545193229000319357e-02
