1.076165763219983640e-01,1.261564796826388779e-01,2.307751527255107182e-02,3.896839054433474253e-02,1.574585635359115887e-02,3.857893306765691754e-02,3.156431285351350962e-03,3.156431285351350962e-03,5.583758643957268016e-03,1.642974562877288700e-02,9.822524329881031357e-03,1.258949637485904521e-02,1.790606786553693153e-02,3.432675630267323190e-03,1.323255698105688452e-02,1.059691421480941226e-02,2.979816048437860642e-03,2.024291497975708523e-03,9.464808122526242960e-04,1.752574518381653590e-03,4.021411297992011184e-03,1.698231122462842734e-03,4.533144942894148412e-03,1.462743073481328300e-03,4.927134563305527772e-03,2.128449673486762701e-04,9.962955918448675088e-04,2.114863824507060095e-03,3.604778595947793606e-03,3.342118849006874611e-03,7.834506244961914013e-04,1.027995906130840797e-03,9.238377306197864030e-04,2.069577661241384092e-03,4.709760979630283804e-04,1.041581755110543512e-03,3.668179224519740943e-04,1.557844016339247515e-03,7.562789265367859731e-04,1.793332065320761949e-03,1.548786783686112445e-03,6.068345877600557926e-04,5.769457200047096480e-03,2.898314449003252039e-03,1.254426722459219511e-03
1.081487967335123257e-01,1.259241720981554291e-01,2.283235573980674227e-02,3.933472713627104295e-02,1.599746256388263552e-02,3.854401200814839418e-02,3.100331923143932831e-03,3.028854530103150706e-03,5.722658780327633497e-03,1.635938833220905442e-02,9.926422958538643274e-03,1.262916188289322367e-02,1.796316233856160710e-02,3.466653562477942357e-03,1.330372977971561003e-02,1.031954862026294821e-02,3.189678664444911028e-03,2.059451587251950096e-03,9.872859019147092220e-04,1.764606023784208704e-03,4.020621320014653062e-03,1.657389455250484660e-03,4.579040947794465674e-03,1.487629888405421572e-03,4.949831580640261589e-03,2.189004940896866532e-04,1.023024758092617092e-03,2.135396656630004619e-03,3.502407905434986451e-03,3.212029698989483841e-03,8.398631201808385259e-04,1.407217462005128485e-03,9.024061184921775697e-04,2.126461942585527488e-03,3.752579898680343169e-04,1.009622687025901831e-03,4.109968460459422954e-04,1.541238172672283703e-03,7.326465516471145903e-04,1.795877522939878226e-03,1.505499316494375616e-03,5.896911269354824592e-04,5.642271919087229852e-03,2.823369638054734100e-03,1.259794680271258006e-03
1.079953764269457606e-01,1.257101127219942271e-01,2.294313721976308507e-02,3.933638884782015427e-02,1.598992845078247085e-02,3.854786898025563957e-02,3.122731875162408806e-03,3.042087436492504644e-03,5.649590953486080362e-03,1.640218277613999728e-02,9.905825216619923435e-03,1.260293366546894750e-02,1.795682834383204377e-02,3.436349136656481704e-03,1.333321386009085965e-02,1.038073135545380422e-02,3.176494834275678247e-03,2.074363466113502905e-03,9.856586664038244176e-04,1.769705332861411934e-03,4.041200532255679635e-03,1.671139466221029535e-03,4.569871998781367163e-03,1.438165599616489203e-03,4.950694665346480443e-03,2.195330666081244796e-04,1.021500799727599520e-03,2.146047732761053543e-03,3.534930399057352197e-03,3.261634132463563790e-03,8.288493331123068276e-04,1.249994399666667965e-03,9.005335997598575741e-04,2.110205599437278440e-03,4.077042665579455280e-04,1.012540266396655961e-03,4.211450665543612997e-04,1.559132799584231257e-03,7.347637331373963170e-04,1.818988266181603133e-03,1.509849866264040058e-03,5.779543998458788355e-04,5.631695198498214323e-03,2.827048265912786990e-03,1.267915466328555949e-03
1.074030364605978866e-01,1.267868709903546276e-01,2.271134102948614564e-02,3.874565758475196492e-02,1.611851299729805120e-02,3.893643547048932646e-02,3.141194008660467239e-03,2.994782423511038391e-03,5.741108823738198287e-03,1.610083765173564441e-02,9.814012919713208799e-03,1.281766877262724424e-02,1.776460566479733105e-02,3.416270320153332995e-03,1.312823880173209258e-02,1.043958969262440487e-02,3.039149570526016725e-03,2.040897817570355450e-03,1.007138705627110215e-03,1.712579473004689551e-03,3.930946666015945785e-03,1.690395801074577034e-03,4.507722136198872090e-03,1.490742753703563949e-03,5.213162903576451859e-03,1.952163129849904732e-04,9.938285024690429216e-04,2.094138630202625057e-03,3.465089555483582065e-03,3.349734461446996544e-03,7.897387207120070080e-04,1.100310127733583002e-03,9.361509554507500526e-04,2.173999849151030984e-03,4.392367042162287002e-04,9.450244242227950594e-04,3.815591571979359939e-04,1.557293769493901499e-03,7.098775017636019475e-04,1.850118238971387588e-03,1.543983566335834206e-03,5.945224077270166432e-04,5.568101654458252128e-03,2.861693678984520307e-03,1.268906034402438347e-03
1.071281457798003156e-01,1.245022655499107567e-01,2.286636197799180037e-02,3.846059542082060079e-02,1.607959867204778251e-02,3.854396022027921365e-02,3.172781749884760142e-03,2.991339826011906421e-03,5.516815252890811157e-03,1.653573425133139305e-02,1.019997842312256667e-02,1.261266562705348065e-02,1.813928855150498745e-02,3.520954090289424559e-03,1.372583634919233818e-02,1.056776610664861976e-02,2.883455438844263925e-03,2.133179025210743453e-03,1.039618283550983006e-03,1.770293397933513438e-03,3.981934180393388069e-03,1.677120061200170625e-03,4.658666836667140626e-03,1.338753733063293913e-03,5.031360183600511876e-03,2.059621127789683652e-04,1.059233722863265692e-03,2.069428847445824778e-03,3.457221178789824864e-03,3.256162925838928038e-03,7.895214323193787062e-04,8.925024887088627533e-04,8.875986288807920276e-04,2.020390249165117738e-03,4.364435246982899795e-04,8.826947690527214103e-04,3.285586084807352067e-04,1.588850584294898430e-03,7.355789742106011572e-04,1.902697613291421622e-03,1.564331285154545127e-03,6.080786186807635900e-04,5.737515998842689438e-03,2.952123616498545430e-03,1.304426714266799158e-03
1.078538504777965257e-01,1.259134345137717936e-01,2.300618324901630013e-02,3.903334022862384872e-02,1.597309037927095721e-02,3.842625486792519696e-02,3.165851969438735793e-03,2.981477067809491267e-03,5.774082285169512829e-03,1.646782657966569530e-02,9.879796558035372836e-03,1.252400246432795218e-02,1.807773425730641731e-02,3.498626182135420801e-03,1.339191358663146918e-02,1.040593957000175186e-02,3.179342815899412200e-03,2.068605759717950278e-03,9.893331894303238668e-04,1.717842174374471700e-03,4.038278200492868147e-03,1.686363391074415874e-03,4.645369021279657611e-03,1.555951288831327640e-03,4.933175040023024538e-03,2.338423902289856284e-04,1.038799848901840071e-03,2.127066357275196346e-03,3.543611605777705672e-03,3.291781339377259936e-03,8.094544277157196457e-04,1.137733167844872479e-03,9.263756228302124328e-04,2.091090604932275589e-03,3.777453996006691463e-04,9.443634990016728115e-04,4.182181209864551069e-04,1.587430072131383466e-03,7.599877682442033331e-04,1.812278524274638742e-03,1.506484629359811436e-03,6.070908207867896800e-04,5.715647653481553507e-03,2.855575342219343962e-03,1.272642239130825862e-03
1.086522829723899630e-01,1.255983823973124136e-01,2.295356597630338058e-02,3.994938213783911368e-02,1.599146161328673932e-02,3.833717620780344171e-02,3.156875548850510138e-03,2.958726441647339424e-03,5.678773276890860741e-03,1.636081151066177269e-02,9.898448582558375466e-03,1.254193780820067085e-02,1.802256197788836001e-02,3.508139875256130122e-03,1.323545968341176791e-02,1.044786201616716356e-02,3.111841660849789127e-03,2.062561358948724125e-03,9.817431795869472917e-04,1.679771587091428249e-03,4.030551127203292443e-03,1.697785223414124489e-03,4.561953398722833064e-03,1.504138632945139576e-03,4.962756806902824530e-03,2.386806812757257326e-04,1.013267043151665821e-03,2.134615904239509088e-03,3.535176128329144737e-03,3.296495447053419438e-03,8.106136345213326789e-04,1.729309086978843019e-03,9.502193160222287618e-04,2.067064768029398293e-03,4.098102263413403996e-04,9.592261341835769907e-04,4.233204535833625802e-04,1.553676132832554346e-03,7.610761346339179082e-04,1.850901132157042753e-03,1.504138632945139576e-03,6.079602258909995362e-04,5.710322714294720908e-03,2.837147720824664213e-03,1.238437497185369265e-03
1.077811519888484948e-01,1.262462832134759183e-01,2.299542444910095476e-02,3.907112728326001677e-02,1.576331939390647821e-02,3.858234218577454716e-02,3.172591704193161027e-03,3.140911045235455275e-03,5.648208911316784236e-03,1.638795229797922540e-02,9.843633319001607318e-03,1.249575705460387841e-02,1.791767554479418642e-02,3.439614401122400612e-03,1.324704125274377142e-02,1.058134009187391283e-02,2.982507750446923480e-03,2.004942205164875983e-03,9.640015568851434966e-04,1.760547444264417031e-03,3.996306923613059982e-03,1.706237497397648448e-03,4.516777247752926279e-03,1.488997709930573680e-03,4.960308480498202069e-03,2.036623007503824323e-04,1.009259845940783983e-03,2.104510441087284727e-03,3.620663124451243241e-03,3.335535903400708123e-03,7.920200584737094318e-04,1.059043963901988355e-03,9.458982412628871937e-04,2.109036269992848722e-03,4.797378639897897511e-04,1.036414819374168383e-03,3.665921413506884269e-04,1.565936801325162669e-03,7.422359405125048427e-04,1.787702417697801431e-03,1.547833485702906475e-03,6.064610733455832754e-04,5.747802710066348374e-03,2.896530499560994593e-03,1.249128777935678723e-03
1.079143191480709946e-01,1.259233824147325542e-01,2.288858868763356952e-02,3.906348833426707273e-02,1.595340935788769690e-02,3.842643630383315440e-02,3.262082582195896443e-03,3.076839665478400734e-03,5.697349219042972118e-03,1.628330419145984642e-02,9.939863823865613054e-03,1.251971029815073140e-02,1.809958839927529317e-02,3.365999340354492147e-03,1.351369668053729531e-02,1.060854557201657174e-02,2.968404787399867104e-03,2.114489676049338251e-03,9.985090136899650321e-04,1.780147291374869914e-03,3.948854651425472498e-03,1.703338905706411116e-03,4.667238964442235911e-03,1.463877468034157150e-03,5.010617629783580516e-03,2.033163150047440396e-04,9.985090136899650321e-04,2.100935255049021788e-03,3.515113179415352632e-03,3.329869425744363433e-03,8.177834003524148349e-04,1.156643925360321522e-03,8.494103826864862197e-04,2.073826413048388863e-03,4.156689106763655946e-04,9.759183120227713252e-04,3.885600686757329403e-04,1.563276555369809548e-03,7.500112953508336058e-04,1.884064519043961205e-03,1.567794695703248441e-03,6.144670853476709308e-04,5.814846609135679648e-03,2.891609813400804023e-03,1.247006732029096784e-03
1.074590552771371860e-01,1.255137171279748498e-01,2.288301574851227954e-02,3.853307531891708715e-02,1.605388242809100557e-02,3.855655964078380515e-02,3.175095229372448726e-03,3.010704204183047104e-03,5.678535698685341533e-03,1.645319317824214464e-02,1.003254942298749917e-02,1.258295875664022269e-02,1.811119408943811029e-02,3.485089734015320989e-03,1.348476095196494279e-02,1.053981315785765607e-02,2.973129112711183838e-03,2.104215005683259410e-03,1.019229143377828675e-03,1.737856143086620323e-03,4.006462946088884015e-03,1.662705607169361229e-03,4.617061050416615756e-03,1.456041633396898231e-03,5.025692089466712691e-03,2.019670652776342360e-04,1.047410594346800863e-03,2.066639737724629104e-03,3.475712286173240646e-03,3.250260678421463146e-03,7.937775356260508503e-04,9.675631499347128175e-04,8.783218885329676295e-04,2.104215005683259410e-03,4.368124900190694477e-04,9.346847904709120044e-04,3.475712286173240971e-04,1.611039613726245479e-03,7.421115421829352094e-04,1.888157214921138728e-03,1.573464345767615824e-03,6.105981043277315234e-04,5.744319089175504989e-03,2.930870900773110965e-03,1.291649836077893515e-03
